J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
40.0,+,105,22835.64015,6,0,1.0,-1.0,0.0,25.0,22835.628748456147,0.011401543852116447,105,6,0,1.0,-1.0,0.0,True,,0.00013
40.0,+,106,22978.98208,6,0,1.0,1.0,2.0,49.0,22979.106619017875,-0.12453901787375798,106,6,0,1.0,1.0,2.0,True,,0.00026
40.0,+,119,24420.0283,6,1,1.0,0.0,1.0,0.09,24419.727687936007,0.3006120639947767,119,6,1,1.0,0.0,1.0,True,,4.8e-07
40.0,+,122,24555.79727,6,1,1.0,-1.0,0.0,0.09,24555.645484410248,0.15178558975094347,122,6,1,1.0,-1.0,0.0,True,,4.8e-07
40.0,+,126,24697.71006,6,1,1.0,1.0,2.0,0.04,24697.828491645163,-0.1184316451617633,126,6,1,1.0,1.0,2.0,True,,2.2e-07
40.0,+,138,26102.88442,6,2,1.0,0.0,1.0,0.09,26102.712029483075,0.1723905169237696,138,6,2,1.0,0.0,1.0,True,,4.8e-07
40.0,+,139,26236.57814,6,2,1.0,-1.0,0.0,0.04,26236.651080134063,-0.07294013406135491,139,6,2,1.0,-1.0,0.0,True,,2.2e-07
40.0,+,169,29334.4095,6,4,1.0,0.0,1.0,0.01,29334.46896491511,-0.05946491510985652,169,6,4,1.0,0.0,1.0,True,,5.4e-08
40.0,+,171,29464.22242,6,4,1.0,-1.0,0.0,0.04,29464.19186278403,0.030557215966837248,171,6,4,1.0,-1.0,0.0,True,,2.2e-07
40.0,+,174,29600.18983,6,4,1.0,1.0,2.0,0.04,29600.38876734723,-0.1989373472315492,173,6,4,1.0,1.0,2.0,True,,2.2e-07
40.0,-,1,3129.95847,2,0,-1.0,0.0,-1.0,121.0,3129.942326944574,0.01614305542625516,1,2,0,-1.0,0.0,-1.0,True,,0.00065
40.0,-,2,3260.37993,2,0,-1.0,1.0,0.0,400.0,3260.390468293983,-0.010538293982790492,2,2,0,-1.0,1.0,0.0,True,,0.0022
40.0,-,3,3392.21525,2,0,-1.0,-1.0,-2.0,169.0,3392.211853156171,0.003396843829250429,3,2,0,-1.0,-1.0,-2.0,True,,0.00091
40.0,-,4,4722.00226,2,1,-1.0,0.0,-1.0,0.81,4721.984823033858,0.017436966141758603,4,2,1,-1.0,0.0,-1.0,True,,4.4e-06
40.0,-,5,4851.17322,2,1,-1.0,1.0,0.0,2.25,4851.164144458904,0.00907554109562625,5,2,1,-1.0,1.0,0.0,True,,1.2e-05
40.0,-,6,4981.58906,2,1,-1.0,-1.0,-2.0,0.64,4981.548676006066,0.04038399393448344,6,2,1,-1.0,-1.0,-2.0,True,,3.4e-06
40.0,-,7,6290.61334,2,2,-1.0,0.0,-1.0,1.69,6290.620790742568,-0.007450742567925772,7,2,2,-1.0,0.0,-1.0,True,,9.1e-06
40.0,-,8,6418.55136,2,2,-1.0,1.0,0.0,2.56,6418.541582646321,0.009777353679055523,8,2,2,-1.0,1.0,0.0,True,,1.4e-05
40.0,-,9,6547.50989,2,2,-1.0,-1.0,-2.0,1.44,6547.459224050042,0.050665949957874545,9,2,2,-1.0,-1.0,-2.0,True,,7.7e-06
40.0,-,10,7835.76402,2,3,-1.0,0.0,-1.0,0.64,7835.805870624732,-0.04185062473243306,10,2,3,-1.0,0.0,-1.0,True,,3.4e-06
40.0,-,11,7962.39388,2,3,-1.0,1.0,0.0,0.25,7962.494407286655,-0.10052728665505128,11,2,3,-1.0,1.0,0.0,True,,1.3e-06
40.0,-,12,8090.00884,2,3,-1.0,-1.0,-2.0,0.25,8089.910849860678,0.09799013932206435,12,2,3,-1.0,-1.0,-2.0,True,,1.3e-06
40.0,-,14,9357.38321,2,4,-1.0,0.0,-1.0,0.04,9357.578052312723,-0.19484231272326724,14,2,4,-1.0,0.0,-1.0,True,,2.2e-07
40.0,-,15,9483.0881,2,4,-1.0,1.0,0.0,0.01,9483.076806591982,0.011293408018900664,15,2,4,-1.0,1.0,0.0,True,,5.4e-08
40.0,-,19,10888.33588,3,0,-1.0,0.0,-1.0,81.0,10888.131117252717,0.204762747283894,19,3,0,-1.0,0.0,-1.0,True,,0.00044
40.0,-,25,12444.36824,3,1,-1.0,0.0,-1.0,0.49,12444.118592476005,0.24964752399500867,25,3,1,-1.0,0.0,-1.0,True,,2.6e-06
40.0,-,32,13976.05374,3,2,-1.0,0.0,-1.0,0.16,13975.80675739641,0.24698260358854895,32,3,2,-1.0,0.0,-1.0,True,,8.6e-07
40.0,-,41,15483.22466,3,3,-1.0,0.0,-1.0,0.16,15483.135299998989,0.08936000101130048,41,3,3,-1.0,0.0,-1.0,True,,8.6e-07
40.0,-,51,16966.04704,3,4,-1.0,0.0,-1.0,0.09,16966.013134097964,0.033905902037076885,51,3,4,-1.0,0.0,-1.0,True,,4.8e-07
40.0,-,58,18424.19477,3,5,-1.0,0.0,-1.0,0.01,18424.357379062414,-0.1626090624158678,58,3,5,-1.0,0.0,-1.0,True,,5.4e-08
40.0,-,65,19857.58434,3,6,-1.0,0.0,-1.0,0.01,19858.064347272113,-0.480007272111834,65,3,6,-1.0,0.0,-1.0,True,,5.4e-08
41.0,+,13,8795.69362,4,0,0.0,1.0,1.0,121.0,8795.585959379592,0.10766062040784163,13,4,0,0.0,1.0,1.0,True,,0.00065
41.0,+,17,10215.71121,4,1,0.0,1.0,1.0,1.21,10215.548948670825,0.1622613291747257,17,4,1,0.0,1.0,1.0,True,,6.5e-06
41.0,+,22,11613.53112,4,2,0.0,1.0,1.0,1.69,11613.39449538236,0.1366246176403365,22,4,2,0.0,1.0,1.0,True,,9.1e-06
41.0,+,29,12989.23073,4,3,0.0,1.0,1.0,0.49,12989.111590057933,0.1191399420658854,29,4,3,0.0,1.0,1.0,True,,2.6e-06
41.0,+,35,14346.31639,7,0,2.0,0.0,2.0,1.0,14346.31503692725,0.0013530727501347428,35,7,0,2.0,0.0,2.0,True,,5.4e-06
41.0,+,42,15674.60581,4,5,0.0,1.0,1.0,0.09,15674.517921997574,0.08788800242473371,42,4,5,0.0,1.0,1.0,True,,4.8e-07
41.0,+,43,15701.81258,7,1,2.0,0.0,2.0,0.04,15701.696678984144,0.11590101585534285,43,7,1,2.0,0.0,2.0,True,,2.2e-07
41.0,+,49,16984.46928,4,6,0.0,1.0,1.0,0.01,16984.43311660098,0.03616339902146137,49,4,6,0.0,1.0,1.0,True,,5.4e-08
41.0,+,50,17034.35819,7,2,2.0,0.0,2.0,0.01,17034.225290567363,0.1328994326358952,50,7,2,2.0,0.0,2.0,True,,5.4e-08
41.0,+,82,22834.97008,6,0,1.0,0.0,1.0,25.0,22835.045415353095,-0.07533535309630679,82,6,0,1.0,0.0,1.0,True,,0.00013
41.0,+,83,22978.67357,6,0,1.0,-1.0,0.0,49.0,22978.70470115092,-0.031131150921282824,83,6,0,1.0,-1.0,0.0,True,,0.00026
41.0,+,84,23122.85535,6,0,1.0,1.0,2.0,36.0,23122.775989557576,0.07936044242524076,84,6,0,1.0,1.0,2.0,True,,0.00019
41.0,+,95,24555.1291,6,1,1.0,0.0,1.0,0.04,24556.722533663964,-1.5934336639656976,95,6,1,1.0,0.0,1.0,True,,2.2e-07
41.0,+,97,24697.34624,6,1,1.0,-1.0,0.0,0.16,24697.472141768838,-0.12590176883895765,97,6,1,1.0,-1.0,0.0,True,,8.6e-07
41.0,+,99,24839.59596,6,1,1.0,1.0,2.0,0.09,24839.4204650846,0.17549491539830342,99,6,1,1.0,1.0,2.0,True,,4.8e-07
41.0,+,109,26235.51508,6,2,1.0,0.0,1.0,0.01,26236.10506385516,-0.5899838551595167,109,6,2,1.0,0.0,1.0,True,,5.4e-08
41.0,+,133,29463.3906,6,4,1.0,0.0,1.0,0.01,29463.718247416,-0.32764741600112757,133,6,4,1.0,0.0,1.0,True,,5.4e-08
41.0,+,137,29599.92178,6,4,1.0,-1.0,0.0,0.01,29600.108286193245,-0.18650619324398576,136,6,4,1.0,-1.0,0.0,True,,5.4e-08
41.0,+,139,29736.17036,6,4,1.0,1.0,2.0,0.01,29735.881258379613,0.28910162038664566,138,6,4,1.0,1.0,2.0,True,,5.4e-08
41.0,-,2,3258.8757,2,0,-1.0,0.0,-1.0,361.0,3258.869162967072,0.006537032928008557,2,2,0,-1.0,0.0,-1.0,True,,0.0019
41.0,-,3,3390.32814,2,0,-1.0,1.0,0.0,121.0,3390.325275536548,0.00286446345216973,3,2,0,-1.0,1.0,0.0,True,,0.00065
41.0,-,4,3527.03106,2,0,-1.0,-1.0,-2.0,361.0,3527.022933920176,0.008126079823796317,4,2,0,-1.0,-1.0,-2.0,True,,0.0019
41.0,-,5,4849.66104,2,1,-1.0,0.0,-1.0,2.25,4849.637118581811,0.023921418189274846,5,2,1,-1.0,0.0,-1.0,True,,1.2e-05
41.0,-,7,4979.69472,2,1,-1.0,1.0,0.0,0.49,4979.674483094693,0.020236905307683628,7,2,1,-1.0,1.0,0.0,True,,2.6e-06
41.0,-,8,5115.07905,2,1,-1.0,-1.0,-2.0,1.96,5115.047294273382,0.03175572661803017,8,2,1,-1.0,-1.0,-2.0,True,,1.1e-05
41.0,-,9,6417.04473,2,2,-1.0,0.0,-1.0,2.56,6417.008188908597,0.036541091402796155,9,2,2,-1.0,0.0,-1.0,True,,1.4e-05
41.0,-,10,6545.63441,2,2,-1.0,1.0,0.0,0.64,6545.599507522581,0.0349024774186546,10,2,2,-1.0,1.0,0.0,True,,3.4e-06
41.0,-,12,6679.68603,2,2,-1.0,-1.0,-2.0,2.25,6679.661212404542,0.02481759545753448,12,2,2,-1.0,-1.0,-2.0,True,,1.2e-05
41.0,-,13,7960.96556,2,3,-1.0,0.0,-1.0,0.25,7960.954021984395,0.0115380156048559,13,2,3,-1.0,0.0,-1.0,True,,1.3e-06
41.0,-,14,8088.11578,2,3,-1.0,1.0,0.0,0.64,8088.069247799025,0.04653220097497979,14,2,3,-1.0,1.0,0.0,True,,3.4e-06
41.0,-,15,8220.87506,2,3,-1.0,-1.0,-2.0,0.49,8220.851932580952,0.023127419048250886,15,2,3,-1.0,-1.0,-2.0,True,,2.6e-06
41.0,-,19,9481.53442,2,4,-1.0,0.0,-1.0,0.01,9481.528887793515,0.005532206485440838,19,2,4,-1.0,0.0,-1.0,True,,5.4e-08
41.0,-,20,9606.77122,2,4,-1.0,1.0,0.0,0.04,9607.112050552654,-0.34083055265364237,20,2,4,-1.0,1.0,0.0,True,,2.2e-07
41.0,-,26,11018.08889,3,0,-1.0,0.0,-1.0,121.0,11018.197744715666,-0.10885471566507476,26,3,0,-1.0,0.0,-1.0,True,,0.00065
41.0,-,34,12572.73663,3,1,-1.0,0.0,-1.0,0.81,12572.81753212166,-0.08090212166098354,34,3,1,-1.0,0.0,-1.0,True,,4.4e-06
41.0,-,42,14102.99841,3,2,-1.0,0.0,-1.0,0.36,14103.055113943834,-0.05670394383378152,42,3,2,-1.0,0.0,-1.0,True,,1.9e-06
41.0,-,53,15608.81741,3,3,-1.0,0.0,-1.0,0.16,15608.969695912276,-0.15228591227605648,53,3,3,-1.0,0.0,-1.0,True,,8.6e-07
41.0,-,63,17090.15549,3,4,-1.0,0.0,-1.0,0.36,17090.42819599032,-0.27270599031908205,63,3,4,-1.0,0.0,-1.0,True,,1.9e-06
41.0,-,74,18546.90136,3,5,-1.0,0.0,-1.0,0.04,18547.3854628283,-0.48410282830081997,74,3,5,-1.0,0.0,-1.0,True,,2.2e-07
41.0,-,83,19978.82434,3,6,-1.0,0.0,-1.0,0.04,19979.620557551978,-0.7962175519787706,83,3,6,-1.0,0.0,-1.0,True,,2.2e-07
42.0,+,1,3247.96531,1,0,0.0,0.0,0.0,361.0,3247.969280499616,-0.003970499616116285,1,1,0,0.0,0.0,0.0,True,,0.0019
42.0,+,6,5042.42137,1,1,0.0,0.0,0.0,82.56,5042.415292094685,0.006077905314668897,6,1,1,0.0,0.0,0.0,True,,0.00044
42.0,+,11,6807.94795,1,2,0.0,0.0,0.0,1.96,6808.178333312319,-0.23038331231964548,11,1,2,0.0,0.0,0.0,True,,1.1e-05
42.0,+,16,8543.36434,1,3,0.0,0.0,0.0,0.09,8543.993335351606,-0.628995351606136,16,1,3,0.0,0.0,0.0,True,,4.8e-07
42.0,+,17,8795.51199,4,0,0.0,1.0,1.0,100.0,8795.592129286095,-0.08013928609398135,17,4,0,0.0,1.0,1.0,True,,0.00054
42.0,+,18,9045.20145,4,0,0.0,0.0,0.0,100.0,9045.156123149853,0.045326850147830555,18,4,0,0.0,0.0,0.0,True,,0.00054
42.0,+,22,10215.37568,4,1,0.0,1.0,1.0,1.44,10215.491665995763,-0.1159859957642766,22,4,1,0.0,1.0,1.0,True,,7.7e-06
42.0,+,24,10462.45211,4,1,0.0,0.0,0.0,1.21,10462.336630059419,0.11547994058128097,24,4,1,0.0,0.0,0.0,True,,6.5e-06
42.0,+,29,11613.32284,4,2,0.0,1.0,1.0,1.21,11613.394352748623,-0.07151274862189894,29,4,2,0.0,1.0,1.0,True,,6.5e-06
42.0,+,30,11857.4295,4,2,0.0,0.0,0.0,1.44,11857.363070184605,0.06642981539516768,30,4,2,0.0,0.0,0.0,True,,7.7e-06
42.0,+,37,12988.9997,4,3,0.0,1.0,1.0,1.21,12989.117481564392,-0.1177815643914073,37,4,3,0.0,1.0,1.0,True,,6.5e-06
42.0,+,38,13230.3894,4,3,0.0,0.0,0.0,1.21,13230.312782537712,0.07661746228768607,38,4,3,0.0,0.0,0.0,True,,6.5e-06
42.0,+,44,14342.66911,4,4,0.0,1.0,1.0,0.36,14342.791691645067,-0.12258164506602043,44,4,4,0.0,1.0,1.0,True,,1.9e-06
42.0,+,45,14466.70016,7,0,2.0,0.0,2.0,1.0,14466.683691506601,0.016468493398861028,45,7,0,2.0,0.0,2.0,True,,5.4e-06
42.0,+,46,14581.26934,4,4,0.0,0.0,0.0,0.36,14581.198659432295,0.07068056770549447,46,4,4,0.0,0.0,0.0,True,,1.9e-06
42.0,+,51,15674.38405,4,5,0.0,1.0,1.0,0.16,15674.529928840495,-0.14587884049433342,51,4,5,0.0,1.0,1.0,True,,8.6e-07
42.0,+,54,15820.75269,7,1,2.0,0.0,2.0,0.04,15820.639532489748,0.11315751025176723,54,7,1,2.0,0.0,2.0,True,,2.2e-07
42.0,+,55,15910.15521,4,5,0.0,0.0,0.0,0.25,15910.149186122444,0.006023877556799562,55,4,5,0.0,0.0,0.0,True,,1.3e-06
42.0,+,60,16984.17758,4,6,0.0,1.0,1.0,0.09,16984.44731770016,-0.2697377001604764,60,4,6,0.0,1.0,1.0,True,,4.8e-07
42.0,+,62,17151.89736,7,2,2.0,0.0,2.0,0.01,17151.74238461688,0.15497538312047254,62,7,2,2.0,0.0,2.0,True,,5.4e-08
42.0,+,63,17217.2222,4,6,0.0,0.0,0.0,0.04,17217.28016568902,-0.05796568901860155,63,4,6,0.0,0.0,0.0,True,,2.2e-07
42.0,+,104,22977.32013,6,0,1.0,0.0,1.0,36.0,22977.237790818577,0.08233918142286711,104,6,0,1.0,0.0,1.0,True,,0.00019
42.0,+,105,23121.43421,6,0,1.0,-1.0,0.0,25.0,23121.425245426297,0.008964573702542111,105,6,0,1.0,-1.0,0.0,True,,0.00013
42.0,+,107,23271.52233,6,0,1.0,1.0,2.0,36.0,23271.64001439781,-0.11768439781008055,107,6,0,1.0,1.0,2.0,True,,0.00019
42.0,+,121,24696.10513,6,1,1.0,0.0,1.0,0.09,24696.123681683595,-0.018551683595433133,120,6,1,1.0,0.0,1.0,True,,4.8e-07
42.0,+,124,24838.3964,6,1,1.0,-1.0,0.0,0.09,24838.313730790418,0.08266920958340052,124,6,1,1.0,-1.0,0.0,True,,4.8e-07
42.0,+,126,24986.73144,6,1,1.0,1.0,2.0,0.09,24986.826856046056,-0.09541604605692555,126,6,1,1.0,1.0,2.0,True,,4.8e-07
42.0,+,170,29598.6725,6,4,1.0,0.0,1.0,0.04,29598.719987302447,-0.0474873024468252,169,6,4,1.0,0.0,1.0,True,,2.2e-07
42.0,+,172,29734.64214,6,4,1.0,-1.0,0.0,0.01,29734.6726385486,-0.03049854860000778,171,6,4,1.0,-1.0,0.0,True,,5.4e-08
42.0,+,174,29867.03106,6,4,1.0,1.0,2.0,0.0,29879.674939061933,-12.643879061932239,174,2,20,1.0,0.0,1.0,False,*,0.0
42.0,-,1,3389.6581,2,0,-1.0,0.0,-1.0,121.0,3389.636826995151,0.02127300484926309,1,2,0,-1.0,0.0,-1.0,True,,0.00065
42.0,-,2,3526.32597,2,0,-1.0,1.0,0.0,324.0,3526.329204340232,-0.0032343402322112524,2,2,0,-1.0,1.0,0.0,True,,0.0017
42.0,-,3,3664.25448,2,0,-1.0,-1.0,-2.0,196.0,3664.247623163175,0.00685683682513627,3,2,0,-1.0,-1.0,-2.0,True,,0.0011
42.0,-,4,4979.00691,2,1,-1.0,0.0,-1.0,1.0,4978.981029964147,0.02588003585333354,4,2,1,-1.0,0.0,-1.0,True,,5.4e-06
42.0,-,5,5114.35844,2,1,-1.0,1.0,0.0,1.69,5114.342384554639,0.016055445361416787,5,2,1,-1.0,1.0,0.0,True,,9.1e-06
42.0,-,6,5250.79843,2,1,-1.0,-1.0,-2.0,0.81,5250.751277421529,0.04715257847055909,6,2,1,-1.0,-1.0,-2.0,True,,4.4e-06
42.0,-,7,6544.86494,2,2,-1.0,0.0,-1.0,1.44,6544.902807922513,-0.037867922512305086,7,2,2,-1.0,0.0,-1.0,True,,7.7e-06
42.0,-,8,6678.97455,2,2,-1.0,1.0,0.0,1.96,6678.944279063545,0.030270936455053743,8,2,2,-1.0,1.0,0.0,True,,1.1e-05
42.0,-,9,6813.89608,2,2,-1.0,-1.0,-2.0,1.21,6813.811835383616,0.08424461638423963,9,2,2,-1.0,-1.0,-2.0,True,,6.5e-06
42.0,-,10,8087.2766,2,3,-1.0,0.0,-1.0,0.49,8087.372581593272,-0.09598159327197209,10,2,3,-1.0,0.0,-1.0,True,,2.6e-06
42.0,-,11,8220.13078,2,3,-1.0,1.0,0.0,0.49,8220.122159684444,0.00862031555516296,11,2,3,-1.0,1.0,0.0,True,,2.6e-06
42.0,-,12,8353.49036,2,3,-1.0,-1.0,-2.0,0.36,8353.412296046301,0.07806395369880192,12,2,3,-1.0,-1.0,-2.0,True,,1.9e-06
42.0,-,14,9606.22508,2,4,-1.0,0.0,-1.0,0.04,9606.421936527202,-0.1968565272018168,14,2,4,-1.0,0.0,-1.0,True,,2.2e-07
42.0,-,19,11151.57626,3,0,-1.0,0.0,-1.0,64.0,11151.345840495733,0.23041950426704716,19,3,0,-1.0,0.0,-1.0,True,,0.00034
42.0,-,26,12704.77456,3,1,-1.0,0.0,-1.0,0.09,12704.501432195148,0.2731278048522654,26,3,1,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,32,14233.5952,3,2,-1.0,0.0,-1.0,0.09,14233.31533370171,0.2798662982895621,32,3,2,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,41,15737.96809,3,3,-1.0,0.0,-1.0,0.09,15737.78127819719,0.18681180281055276,41,3,3,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,51,17217.79532,3,4,-1.0,0.0,-1.0,0.09,17217.7854464278,0.009873572202195646,51,3,4,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,58,18673.07795,3,5,-1.0,0.0,-1.0,0.01,18673.251414910228,-0.17346491022908594,58,3,5,-1.0,0.0,-1.0,True,,5.4e-08
42.0,-,65,20103.54434,3,6,-1.0,0.0,-1.0,0.01,20104.046116216257,-0.5017762162569852,65,3,6,-1.0,0.0,-1.0,True,,5.4e-08
43.0,+,13,9045.26897,4,0,0.0,1.0,1.0,121.0,9045.158033491949,0.11093650805014477,13,4,0,0.0,1.0,1.0,True,,0.00065
43.0,+,17,10462.50364,4,1,0.0,1.0,1.0,1.21,10462.337998559797,0.1656414402041264,17,4,1,0.0,1.0,1.0,True,,6.5e-06
43.0,+,22,11857.53826,4,2,0.0,1.0,1.0,1.21,11857.399983638152,0.13827636184760195,22,4,2,0.0,1.0,1.0,True,,6.5e-06
43.0,+,29,13230.43553,4,3,0.0,1.0,1.0,1.44,13230.334790308587,0.10073969141376438,29,4,3,0.0,1.0,1.0,True,,7.7e-06
43.0,+,34,14581.3315,4,4,0.0,1.0,1.0,0.16,14581.223732902174,0.10776709782658145,34,4,4,0.0,1.0,1.0,True,,8.6e-07
43.0,+,35,14589.82861,7,0,2.0,0.0,2.0,1.0,14589.825872523992,0.0027374760084057925,35,7,0,2.0,0.0,2.0,True,,5.4e-06
43.0,+,42,15910.23912,4,5,0.0,1.0,1.0,0.25,15910.17880650029,0.06031349971090094,42,4,5,0.0,1.0,1.0,True,,1.3e-06
43.0,+,48,17217.2898,4,6,0.0,1.0,1.0,0.09,17217.31481456253,-0.025014562532305717,48,4,6,0.0,1.0,1.0,True,,4.8e-07
43.0,+,82,23120.83513,6,0,1.0,0.0,1.0,25.0,23120.90504873013,-0.06991873012884753,82,6,0,1.0,0.0,1.0,True,,0.00013
43.0,+,83,23271.26669,6,0,1.0,-1.0,0.0,36.0,23271.28970545311,-0.02301545310911024,83,6,0,1.0,-1.0,0.0,True,,0.00019
43.0,+,84,23421.96946,6,0,1.0,1.0,2.0,25.0,23421.89273112128,0.07672887872104184,84,6,0,1.0,1.0,2.0,True,,0.00013
43.0,+,95,24837.63619,6,1,1.0,0.0,1.0,0.09,24837.69874140702,-0.06255140701978235,95,6,1,1.0,0.0,1.0,True,,4.8e-07
43.0,+,97,24986.32171,6,1,1.0,-1.0,0.0,0.04,24986.50619868174,-0.1844886817416409,97,6,1,1.0,-1.0,0.0,True,,2.2e-07
43.0,+,100,25135.09136,6,1,1.0,1.0,2.0,0.01,25134.91369441665,0.17766558334915317,99,6,1,1.0,1.0,2.0,True,,5.4e-08
43.0,+,134,29734.1456,6,4,1.0,0.0,1.0,0.01,29734.265436775575,-0.11983677557509509,133,6,4,1.0,0.0,1.0,True,,5.4e-08
43.0,-,2,3524.88309,2,0,-1.0,0.0,-1.0,361.0,3524.873450058755,0.009639941244586225,2,2,0,-1.0,0.0,-1.0,True,,0.0019
43.0,-,3,3662.41719,2,0,-1.0,1.0,0.0,144.0,3662.413083518992,0.004106481007966067,3,2,0,-1.0,1.0,0.0,True,,0.00077
43.0,-,4,3805.35345,2,0,-1.0,-1.0,-2.0,361.0,3805.347310947638,0.00613905236195933,4,2,0,-1.0,-1.0,-2.0,True,,0.0019
43.0,-,5,5112.90787,2,1,-1.0,0.0,-1.0,1.69,5112.88114236249,0.026727637509793567,5,2,1,-1.0,0.0,-1.0,True,,9.1e-06
43.0,-,7,5248.94672,2,1,-1.0,1.0,0.0,0.81,5248.929631948639,0.017088051360587997,7,2,1,-1.0,1.0,0.0,True,,4.4e-06
43.0,-,8,5390.50978,2,1,-1.0,-1.0,-2.0,1.96,5390.477235758784,0.032544241215873626,8,2,1,-1.0,-1.0,-2.0,True,,1.1e-05
43.0,-,9,6677.50921,2,2,-1.0,0.0,-1.0,1.21,6677.476938745977,0.03227125402281672,9,2,2,-1.0,0.0,-1.0,True,,6.5e-06
43.0,-,10,6812.01148,2,2,-1.0,1.0,0.0,0.81,6812.005238260675,0.006241739325560047,10,2,2,-1.0,1.0,0.0,True,,4.4e-06
43.0,-,11,6952.23341,2,2,-1.0,-1.0,-2.0,1.21,6952.180825951957,0.052584048043172515,11,2,2,-1.0,-1.0,-2.0,True,,6.5e-06
43.0,-,13,8218.71345,2,3,-1.0,0.0,-1.0,0.64,8218.648133396295,0.06531660370455938,13,2,3,-1.0,0.0,-1.0,True,,3.4e-06
43.0,-,14,8351.63714,2,3,-1.0,1.0,0.0,0.64,8351.62443680747,0.012703192531262175,14,2,3,-1.0,1.0,0.0,True,,3.4e-06
43.0,-,15,8490.51091,2,3,-1.0,-1.0,-2.0,0.25,8490.461752281331,0.049157718669448514,15,2,3,-1.0,-1.0,-2.0,True,,1.3e-06
43.0,-,26,11287.44881,3,0,-1.0,0.0,-1.0,100.0,11287.569035897048,-0.12022589704793063,26,3,0,-1.0,0.0,-1.0,True,,0.00054
43.0,-,34,12839.17996,3,1,-1.0,0.0,-1.0,0.36,12839.172691784855,0.007268215143994894,34,3,1,-1.0,0.0,-1.0,True,,1.9e-06
43.0,-,42,14366.53265,3,2,-1.0,0.0,-1.0,0.25,14366.58141401818,-0.04876401818000886,42,3,2,-1.0,0.0,-1.0,True,,1.3e-06
43.0,-,53,15869.41722,3,3,-1.0,0.0,-1.0,0.16,15869.563551930549,-0.1463319305494224,53,3,3,-1.0,0.0,-1.0,True,,8.6e-07
43.0,-,64,17347.77036,3,4,-1.0,0.0,-1.0,0.36,17348.07821772393,-0.3078577239321021,64,3,4,-1.0,0.0,-1.0,True,,1.9e-06
43.0,-,74,18801.74318,3,5,-1.0,0.0,-1.0,0.01,18802.187853504267,-0.44467350426566554,74,3,5,-1.0,0.0,-1.0,True,,5.4e-08
43.0,-,83,20230.46434,3,6,-1.0,0.0,-1.0,0.04,20231.337841634693,-0.8735016346945486,83,3,6,-1.0,0.0,-1.0,True,,2.2e-07
44.0,+,1,3558.47762,1,0,0.0,0.0,0.0,484.0,3558.485340050013,-0.007720050012721913,1,1,0,0.0,0.0,0.0,True,,0.0026
44.0,+,6,5349.73929,1,1,0.0,0.0,0.0,82.56,5349.730674460397,0.008615539603852085,6,1,1,0.0,0.0,0.0,True,,0.00044
44.0,+,12,7111.99318,1,2,0.0,0.0,0.0,1.96,7112.248576801402,-0.25539680140173004,12,1,2,0.0,0.0,0.0,True,,1.1e-05
44.0,+,16,8844.09434,1,3,0.0,0.0,0.0,0.09,8844.741151519971,-0.6468115199713793,16,1,3,0.0,0.0,0.0,True,,4.8e-07
44.0,+,17,9045.09357,4,0,0.0,1.0,1.0,121.0,9045.165789456503,-0.07221945650235284,17,4,0,0.0,1.0,1.0,True,,0.00065
44.0,+,18,9306.13243,4,0,0.0,0.0,0.0,100.0,9306.08970222877,0.042727771229692735,18,4,0,0.0,0.0,0.0,True,,0.00054
44.0,+,22,10462.25522,4,1,0.0,1.0,1.0,1.0,10462.316491422636,-0.061271422637219075,22,4,1,0.0,1.0,1.0,True,,5.4e-06
44.0,+,24,10720.47058,4,1,0.0,0.0,0.0,1.0,10720.357499737433,0.11308026256665471,24,4,1,0.0,0.0,0.0,True,,5.4e-06
44.0,+,29,11857.32425,4,2,0.0,1.0,1.0,1.44,11857.400644661118,-0.07639466111868387,29,4,2,0.0,1.0,1.0,True,,7.7e-06
44.0,+,30,12112.54777,4,2,0.0,0.0,0.0,1.44,12112.474052169098,0.07371783090093231,30,4,2,0.0,0.0,0.0,True,,7.7e-06
44.0,+,37,13230.24674,4,3,0.0,1.0,1.0,1.21,13230.341112008764,-0.09437200876345742,37,4,3,0.0,1.0,1.0,True,,6.5e-06
44.0,+,38,13482.55648,4,3,0.0,0.0,0.0,1.21,13482.50203324155,0.05444675844955782,38,4,3,0.0,0.0,0.0,True,,6.5e-06
44.0,+,44,14581.11626,4,4,0.0,1.0,1.0,0.64,14581.233687945194,-0.1174279451934126,44,4,4,0.0,1.0,1.0,True,,3.4e-06
44.0,+,45,14715.7409,7,0,2.0,0.0,2.0,1.0,14715.735070632216,0.0058293677848269,45,7,0,2.0,0.0,2.0,True,,5.4e-06
44.0,+,46,14830.53534,4,4,0.0,0.0,0.0,0.64,14830.474391689278,0.06094831072186935,46,4,4,0.0,0.0,0.0,True,,3.4e-06
44.0,+,51,15910.04653,4,5,0.0,1.0,1.0,0.49,15910.19152294986,-0.14499294986126188,51,4,5,0.0,1.0,1.0,True,,2.6e-06
