J,parity,state,v,observed_cm,input_weight,previous_cm,final_cm,delta_cm,rank_changed
7.0,-,2,4,7033.74191,1.21,7033.690065138842,7033.690062194367,-2.9444754545693286e-06,False
7.0,-,2,4,7063.14827,1.21,7063.133255784882,7063.133255760474,-2.4408109311480075e-08,False
7.0,-,3,0,8358.4164,961.0,8358.412511384027,8358.412513671305,2.287277311552316e-06,False
7.0,-,2,5,8528.43063,1.21,8528.395198605393,8528.395199778644,1.1732518032658845e-06,False
7.0,-,2,5,8557.48875,0.64,8557.441567016274,8557.44156063568,-6.3805946410866454e-06,False
7.0,-,2,5,8586.65256,1.0,8586.669336554867,8586.669337362357,8.074894140008837e-07,False
7.0,-,5,0,9384.03725,196.0,9384.06855946519,9384.068617565708,5.810051879961975e-05,False
7.0,-,3,1,9941.50808,10.24,9941.506353670127,9941.506354715526,1.0453986760694534e-06,False
7.0,-,2,6,10029.0458,0.36,10029.028382979703,10029.02838303115,5.144647730048746e-08,False
7.0,-,2,6,10057.89795,1.0,10057.901971633415,10057.90196558058,-6.052834578440525e-06,False
7.0,-,2,6,10086.81246,0.81,10086.872755753995,10086.872755468748,-2.8524664230644703e-07,False
7.0,-,5,1,11414.58775,3.61,11414.559505394478,11414.559466907136,-3.84873419534415e-05,False
7.0,-,3,2,11500.3781,10.89,11500.411207655985,11500.41120760338,-5.260517355054617e-08,False
7.0,-,2,7,11506.42958,0.49,11506.298839878793,11506.29883080052,-9.078272341866978e-06,False
7.0,-,2,7,11535.08099,0.36,11535.267317497455,11535.267361135584,4.3638128772727214e-05,False
7.0,-,2,7,11563.703,0.49,11563.70809629848,11563.708092120194,-4.1782859625527635e-06,False
7.0,-,2,8,12960.18768,0.64,12960.145746877397,12960.14574944782,2.5704230210976675e-06,False
7.0,-,2,8,12988.63037,0.64,12988.543577881404,12988.543557968438,-1.9912966308766045e-05,False
7.0,-,2,8,13017.07319,0.64,13017.141158138078,13017.141160041876,1.9037979654967785e-06,False
7.0,-,3,3,13034.96945,6.25,13034.968425751933,13034.968427847894,2.0959614630555734e-06,False
7.0,-,5,2,13416.92549,0.09,13416.978853376142,13416.978895443492,4.206734956824221e-05,False
7.0,-,2,9,14390.77582,0.0533,14390.638201843689,14390.638201389012,-4.5467641029972583e-07,False
7.0,-,2,9,14419.03067,0.037,14418.958522371267,14418.958522616127,2.448596205795184e-07,False
7.0,-,2,9,14447.17542,0.037,14447.210331090619,14447.210330711701,-3.7891732063144445e-07,False
7.0,-,3,4,14545.2167,3.61,14545.18283584563,14545.182836663076,8.174465619958937e-07,False
7.0,-,5,3,15388.68033,0.64,15388.456137612127,15388.456138434492,8.223651093430817e-07,False
7.0,-,3,5,16031.03427,1.21,16030.99657042939,16030.996571950263,1.5208734112093225e-06,False
7.0,-,2,11,17181.79824,0.0011,17181.994732635354,17181.99473410927,1.4739161997567862e-06,False
7.0,-,3,6,17492.34334,0.49,17492.304502771956,17492.30450492912,2.157164999516681e-06,False
7.0,-,3,7,18929.04823,0.16,18928.988238453185,18928.98823826817,-1.8501305021345615e-07,False
7.0,-,3,8,20341.08447,0.04,20340.988513671262,20340.988521760275,8.08901313575916e-06,False
7.0,-,3,9,21728.32759,0.0004,21728.18258098877,21728.18259400448,1.3015709555475041e-05,False
7.0,-,3,10,23090.66175,0.0003,23090.479022989948,23090.479032036255,9.046307241078466e-06,False
7.0,-,3,12,25740.08875,0.0002,25739.949378219037,25739.9493691805,-9.038536518346518e-06,False
8.0,+,1,0,130.36526,841.0,130.362794356991,130.362794354865,-2.1260007088130806e-09,False
8.0,+,1,1,1956.53373,112.96,1956.533348586999,1956.533348744413,1.5741397874080576e-07,False
8.0,+,1,2,3754.39754,11.56,3754.390610595844,3754.390611273405,6.775608198950067e-07,False
8.0,+,1,3,5523.03778,5.29,5522.986460150889,5522.98646161449,1.4636007108492777e-06,False
8.0,+,4,0,6330.77164,841.0,6330.815049046084,6330.81504891534,-1.3074350135866553e-07,False
8.0,+,4,0,6381.42446,576.0,6381.459057957572,6381.459057827478,-1.3009412214159966e-07,False
8.0,+,1,4,7261.29704,2.56,7261.193937024071,7261.193938545117,1.5210462152026594e-06,False
8.0,+,4,1,7777.98885,6.76,7778.028342951672,7778.028342734326,-2.1734649635618553e-07,False
8.0,+,4,1,7828.08692,5.76,7828.114791074658,7828.114790857648,-2.1700998331652954e-07,False
8.0,+,1,5,8967.61208,1.69,8967.504411694685,8967.504412562406,8.677216101204976e-07,False
8.0,+,4,2,9203.03426,7.84,9203.120107399422,9203.12010728341,-1.1601150617934763e-07,False
8.0,+,4,2,9252.58171,9.0,9252.648920063886,9252.648919949494,-1.1439260561019182e-07,False
8.0,+,4,3,10605.96127,2.89,10606.056062871543,10606.056062634034,-2.3750908439978957e-07,False
8.0,+,1,6,10639.89601,1.0,10639.880768534636,10639.880768625719,9.108225640375167e-08,False
8.0,+,4,3,10655.004,2.89,10655.063027384329,10655.063027121741,-2.625874913064763e-07,False
8.0,+,7,0,11963.84337,36.0,11963.831367508134,11963.8313688553,1.3471671991283074e-06,False
8.0,+,4,4,11986.9101,1.69,11986.966616331581,11986.966616197655,-1.3392673281487077e-07,False
8.0,+,4,4,12035.34119,1.96,12035.382038162745,12035.382038012442,-1.5030309441499412e-07,False
8.0,+,4,5,13345.90437,1.21,13345.921242169987,13345.921242008004,-1.6198282537516207e-07,False
8.0,+,7,1,13347.17091,0.36,13347.17558134863,13347.175581196687,-1.5194382285699248e-07,False
8.0,+,4,5,13393.80163,1.0,13393.779917159267,13393.779916957767,-2.015003701671958e-07,False
8.0,+,4,6,14683.05398,0.25,14683.043288980327,14683.043288766292,-2.140350261470303e-07,False
8.0,+,7,2,14707.62703,0.36,14707.656717692158,14707.65671782857,1.3641147234011441e-07,False
8.0,+,4,6,14730.38205,0.25,14730.34534251627,14730.345342205686,-3.1058334570843726e-07,False
8.0,+,8,0,15302.69733,36.0,15302.700712578602,15302.700712392854,-1.8574792193248868e-07,False
8.0,+,4,7,15998.45119,0.16,15998.454691047878,15998.454690982688,-6.519076123367995e-08,False
8.0,+,4,7,16045.21913,0.25,16045.20024788137,16045.200247627357,-2.5401277525816113e-07,False
8.0,+,7,3,16045.27779,0.64,16045.288400290014,16045.288399933643,-3.5637094697449356e-07,False
8.0,+,8,1,16722.42701,0.36,16722.397805068063,16722.397804894343,-1.7372076399624348e-07,False
8.0,+,4,8,17292.19326,0.09,17292.273037103445,17292.273037000105,-1.033404259942472e-07,False
8.0,+,4,8,17338.40492,0.09,17338.462155172125,17338.462154746983,-4.2514147935435176e-07,False
8.0,+,7,4,17360.18317,0.81,17360.176102475885,17360.17610102926,-1.4466240827459842e-06,False
8.0,+,8,2,18141.31869,0.09,18141.616292173672,18141.61629201645,-1.5722253010608256e-07,False
8.0,+,7,5,18652.40679,0.49,18652.396094321255,18652.39609250369,-1.8175633158534765e-06,False
8.0,+,8,3,19561.78802,0.09,19561.68001420278,19561.68001385732,-3.4545882954262197e-07,False
8.0,+,7,6,19921.98577,0.49,19921.925298396007,19921.925290133822,-8.262184564955533e-06,False
8.0,+,6,0,20084.87151,225.0,20084.90059612115,20084.900597538228,1.4170764188747853e-06,False
8.0,+,6,0,20118.23745,169.0,20118.222948684444,20118.22295201421,3.329765604576096e-06,False
8.0,+,6,0,20153.05828,169.0,20153.0929094976,20153.09291368279,4.18518902733922e-06,False
8.0,+,7,7,21169.06728,0.36,21168.99389431697,21168.993893997056,-3.1991294235922396e-07,False
8.0,+,6,1,21837.46416,1.69,21837.47280182059,21837.472800843225,-9.773648343980312e-07,False
8.0,+,6,1,21870.45371,1.44,21870.442068557888,21870.44206903308,4.7519279178231955e-07,False
8.0,+,6,1,21904.88887,1.44,21904.943460689556,21904.9434621934,1.5038458514027297e-06,False
8.0,+,7,8,22393.65106,0.04,22393.45340372412,22393.453404366337,6.422160367947072e-07,False
8.0,+,6,2,23552.53902,0.49,23552.175650895726,23552.175603204105,-4.769162114826031e-05,False
8.0,+,6,2,23585.27529,0.04,23584.198159759206,23584.198066715344,-9.304386185249314e-05,False
8.0,+,6,2,23619.30875,0.16,23619.434460152414,23619.43447754093,1.7388516425853595e-05,False
8.0,+,6,3,25227.22658,2.25,25227.182494599736,25227.18250145935,6.859612767584622e-06,False
8.0,+,6,3,25259.37409,2.89,25259.315762157054,25259.31574677415,-1.538290234748274e-05,False
8.0,+,6,3,25292.92408,2.25,25292.963391557278,25292.96337105809,-2.04991883947514e-05,False
8.0,+,6,4,26856.1818,1.0,26856.31979900815,26856.319714599606,-8.440854435320944e-05,False
8.0,+,6,4,26888.59431,0.25,26888.341990372843,26888.341928705857,-6.166698585730046e-05,False
8.0,+,6,4,26922.21815,0.09,26924.36787999257,26924.367940482487,6.048991781426594e-05,False
8.0,+,6,5,28435.99692,1.0,28436.000631966446,28436.00069760737,6.564092473126948e-05,False
8.0,+,6,5,28467.13288,0.81,28467.092084608936,28467.09212759823,4.2989293433493e-05,False
8.0,+,6,5,28499.62384,0.81,28499.704410011866,28499.704437124212,2.7112346288049594e-05,False
8.0,+,6,6,29958.54946,0.09,29957.94759511185,29957.94757754724,-1.756461279001087e-05,False
8.0,+,6,6,29988.65204,0.36,29988.506154362844,29988.506208586798,5.422395406640135e-05,False
8.0,+,6,6,30021.09463,0.09,30020.242560380215,30020.243700640654,0.001140260439569829,False
8.0,+,6,7,31414.92499,0.25,31414.980392485286,31414.980527435873,0.00013495058738044463,False
8.0,+,6,7,31444.71362,0.49,31444.684508196686,31444.684568433597,6.0236910940147936e-05,False
8.0,+,6,7,31475.8366,0.16,31475.993347358584,31475.993372726134,2.5367549824295565e-05,False
8.0,+,6,8,32797.55602,0.04,32797.57813135199,32797.57809578875,-3.5563243727665395e-05,False
8.0,+,6,8,32826.61755,0.09,32826.57679740487,32826.57679954527,2.140397555194795e-06,False
8.0,+,6,8,32857.06274,0.36,32856.9106953838,32856.91072071528,2.533147926442325e-05,False
8.0,+,6,9,34098.63846,0.0004,34098.5237304542,34098.52372109435,-9.359850082546473e-06,False
8.0,+,6,9,34127.05041,0.0015,34126.93068598469,34126.93068011004,-5.874651833437383e-06,False
8.0,+,6,9,34156.55812,0.0004,34154.40766974339,34154.407658382464,-1.1360927601344883e-05,False
8.0,+,6,10,35317.2113,0.0051,35317.273985044674,35317.27397932416,-5.720510671380907e-06,False
8.0,+,6,10,35344.56269,0.0051,35344.391897247544,35344.391871054,-2.6193541998509318e-05,False
8.0,+,6,10,35373.22292,0.0051,35373.021392971335,35373.02135390873,-3.90626082662493e-05,False
8.0,+,6,11,36457.60568,0.0003,36458.46070228882,36458.46073615814,3.386931348359212e-05,False
8.0,+,6,12,37531.24682,0.0002,37531.560231525764,37531.56022138534,-1.0140422091353685e-05,False
8.0,-,2,0,698.67773,625.0,698.674738694395,698.67474068549,1.9910949049517512e-06,False
8.0,-,2,0,731.63134,841.0,731.630353620773,731.630355596331,1.9755580069613643e-06,False
8.0,-,2,0,765.21087,576.0,765.208406274366,765.208408178261,1.9038950540561927e-06,False
8.0,-,2,1,2315.74486,6.76,2315.733529436039,2315.733529403586,-3.245304469601251e-08,False
8.0,-,2,1,2348.45666,12.25,2348.446317665857,2348.446317540695,-1.2516193237388507e-07,False
8.0,-,2,1,2381.75671,10.89,2381.736752279145,2381.736751691027,-5.881179276912007e-07,False
8.0,-,2,2,3909.48576,5.76,3909.528094547199,3909.528095499926,9.527270776743535e-07,False
8.0,-,2,2,3941.96053,7.84,3942.000415802536,3942.000416436885,6.343493623717222e-07,False
8.0,-,2,2,3974.98457,4.41,3975.001861388772,3975.001860446741,-9.42030965234153e-07,False
8.0,-,2,3,5479.89616,1.21,5479.8890766504,5479.889077735764,1.0853636922547594e-06,False
8.0,-,2,3,5512.12562,4.41,5512.124699771443,5512.12470011101,3.3956621336983517e-07,False
8.0,-,2,3,5544.88064,1.96,5544.835603039774,5544.83559959336,-3.4464137570466846e-06,False
8.0,-,2,4,7026.96319,1.0,7026.920638665295,7026.920640086561,1.4212664609658532e-06,False
8.0,-,2,4,7058.95607,2.56,7058.923280471603,7058.923280308695,-1.6290778148686513e-07,False
8.0,-,2,4,7091.42351,0.64,7091.33740079487,7091.337392524886,-8.269983482023235e-06,False
8.0,-,3,0,8384.14685,484.0,8384.129121776816,8384.129124064673,2.287857569172047e-06,False
8.0,-,2,5,8550.6496,0.64,8550.645529521897,8550.645533807517,4.285620889277197e-06,False
8.0,-,2,5,8582.42134,0.64,8582.421955064776,8582.42195554313,4.783541953656822e-07,False
8.0,-,2,5,8614.60644,0.64,8614.509666727961,8614.509647533238,-1.9194723790860735e-05,False
8.0,-,5,0,9384.41829,225.0,9384.26742429343,9384.267480191938,5.589850843534805e-05,False
8.0,-,5,0,9449.62797,64.0,9449.865563935691,9449.865629574859,6.563916758750565e-05,False
8.0,-,3,1,9966.96496,6.76,9966.949950698809,9966.949951750372,1.0515632311580703e-06,False
8.0,-,2,6,10051.0595,1.44,10051.050737702519,10051.050740152576,2.450056854286231e-06,False
8.0,-,2,6,10082.57003,1.44,10082.589097321312,10082.589096716461,-6.048503564670682e-07,False
8.0,-,2,6,10114.48034,0.81,10114.446503035879,10114.446487002946,-1.603293276275508e-05,False
8.0,-,5,1,11414.73742,1.96,11414.93025153642,11414.93027292329,2.1386869775597006e-05,False
8.0,-,5,1,11479.57461,1.0,11479.208896616408,11479.208760481059,-0.00013613534974865615,False
8.0,-,3,2,11525.55978,5.76,11525.580567057303,11525.580566686047,-3.712557372637093e-07,False
8.0,-,2,7,11528.52866,0.49,11528.201629240446,11528.201599023512,-3.0216933737392537e-05,False
8.0,-,2,7,11559.5916,0.25,11559.42242463377,11559.422418037937,-6.595833838218823e-06,False
8.0,-,2,7,11591.19256,0.25,11591.696400390549,11591.696541098883,0.00014070833458390553,False
8.0,-,2,8,12981.65184,0.81,12981.65838918255,12981.658400723614,1.1541063940967433e-05,False
8.0,-,2,8,13012.7203,0.36,13012.767766791318,13012.767767475325,6.840073183411732e-07,False
8.0,-,2,8,13044.05075,0.36,13043.865643976691,13043.865587099759,-5.6876931921578944e-05,False
8.0,-,3,3,13059.87594,2.56,13059.863214438215,13059.863216288371,1.8501559679862112e-06,False
8.0,-,5,2,13417.32807,0.16,13417.120710596795,13417.120728794273,1.8197477402281947e-05,False
8.0,-,2,9,14412.09892,0.0448,14411.955636204853,14411.955635448694,-7.561593520222232e-07,False
8.0,-,2,9,14442.86025,0.037,14442.802164100516,14442.802163597647,-5.028687155572698e-07,False
8.0,-,2,9,14473.92972,0.037,14473.872931358446,14473.872932905264,1.546817657072097e-06,False
8.0,-,3,4,14569.84653,1.96,14569.802211193706,14569.802211998272,8.045662980293855e-07,False
8.0,-,5,3,15388.95966,0.25,15388.728541916229,15388.728544909109,2.9928796720923856e-06,False
8.0,-,5,3,15452.4706,0.04,15451.984352310248,15451.984348822461,-3.487786671030335e-06,False
8.0,-,3,5,16055.38285,0.81,16055.339565958267,16055.33956747682,1.518552380730398e-06,False
8.0,-,3,6,17516.41526,0.16,17516.37060145681,17516.370603569183,2.1123742044437677e-06,False
8.0,-,3,7,18952.85077,0.04,18952.773986380864,18952.773986251108,-1.2975579011254013e-07,False
8.0,-,3,8,20364.58894,0.01,20364.493087710223,20364.49309580523,8.09500488685444e-06,False
9.0,+,4,0,6381.57283,1225.0,6381.461239177646,6381.461239047448,-1.3019871403230354e-07,False
9.0,+,4,1,7828.23438,10.24,7828.118199284819,7828.118199066268,-2.1855066734133288e-07,False
9.0,+,4,2,9252.72493,14.44,9252.653732677367,9252.65373256605,-1.1131669452879578e-07,False
9.0,+,4,3,10655.1161,4.0,10655.04918392534,10655.049183678886,-2.4645305529702455e-07,False
9.0,+,7,0,11990.02029,36.0,11990.008114284026,11990.008115630522,1.346495992038399e-06,False
9.0,+,4,4,12035.4926,1.44,12035.394437928542,12035.394437790726,-1.3781573215965182e-07,False
9.0,+,7,1,13373.04314,0.36,13373.047728487565,13373.047728337806,-1.497592165833339e-07,False
9.0,+,4,5,13393.9391972414,1.45,13393.794398010754,13393.794397833995,-1.7675847630016506e-07,False
9.0,+,4,6,14730.53057,0.25,14730.362463434061,14730.362463185187,-2.488741301931441e-07,False
9.0,+,7,2,14733.19656,0.36,14733.22447601161,14733.22447614641,1.3479984772857279e-07,False
9.0,+,4,7,16045.36959,0.36,16045.220152827718,16045.220152688298,-1.3942008081357926e-07,False
9.0,+,7,3,16070.54244,0.64,16070.552056660286,16070.552056308969,-3.513177944114432e-07,False
9.0,+,4,8,17338.55997,0.09,17338.484863767608,17338.484863531696,-2.359120117034763e-07,False
9.0,+,7,4,17385.14149,0.81,17385.135655228874,17385.13565378638,-1.442494976799935e-06,False
9.0,+,7,5,18677.05818,0.49,18677.051380871184,18677.051379060307,-1.810876710806042e-06,False
9.0,+,7,6,19946.33741,0.49,19946.278906819996,19946.278898817807,-8.002189133549109e-06,False
9.0,+,6,0,20113.29687,289.0,20113.33823712043,20113.338238473698,1.3532662705983967e-06,False
9.0,+,6,0,20150.04179,289.0,20150.079134986347,20150.07913838842,3.402074071345851e-06,False
9.0,+,6,0,20188.18478,121.0,20188.159725720787,20188.15972977407,4.053283191751689e-06,False
9.0,+,7,7,21193.10391,0.36,21193.039276772004,21193.039276459578,-3.124259819742292e-07,False
9.0,+,6,1,21865.55853,1.44,21865.584909299523,21865.584908325458,-9.74065187619999e-07,False
9.0,+,6,1,21901.90443,1.69,21901.950156997373,21901.950157040596,4.322282620705664e-08,False
9.0,+,6,1,21939.61648,1.0,21939.612897245584,21939.6128979648,7.192138582468033e-07,False
9.0,+,7,8,22417.38624,0.04,22417.192375324667,22417.192376009454,6.847876647952944e-07,False
9.0,+,6,2,23580.24771,0.49,23579.89363261774,23579.893581312044,-5.1305694796610624e-05,False
9.0,+,6,2,23616.29155,0.16,23621.488577545617,23621.488782246615,0.00020470099843805656,False
9.0,+,6,2,23653.6079,0.36,23653.62182592248,23653.621818521533,-7.400947652058676e-06,False
9.0,+,6,3,25254.56681,4.0,25254.570222312155,25254.57022842281,6.110654794611037e-06,False
9.0,+,6,3,25289.99621,3.24,25290.043430990412,25290.043415329685,-1.566072751302272e-05,False
9.0,+,6,3,25326.73944,2.56,25326.72134116191,25326.721315873696,-2.528821278247051e-05,False
9.0,+,6,4,26883.62399,0.81,26883.64535022025,26883.645253157723,-9.706252603791654e-05,False
9.0,+,6,4,26920.23574,0.36,26921.943857955008,26921.94382958135,-2.837365900631994e-05,False
9.0,+,6,4,26954.88049,0.25,26954.835327286986,26954.835277733753,-4.955323311151005e-05,False
9.0,+,6,5,28462.51006,1.44,28462.538312215293,28462.53836527008,5.305478771333583e-05,False
9.0,+,6,5,28496.83032,0.81,28496.922778895845,28496.922771012996,-7.882848876761273e-06,False
9.0,+,6,5,28532.40735,0.81,28532.41235830884,28532.412312048673,-4.62601674371399e-05,False
9.0,+,6,6,29984.36665,0.16,29984.062498607705,29984.06247023621,-2.837149440892972e-05,False
9.0,+,6,6,30017.52139,0.16,30017.616744895484,30017.61668682337,-5.807211346109398e-05,False
9.0,+,6,6,30053.14324,0.25,30052.613167060954,30052.613112039075,-5.502187923411839e-05,False
9.0,+,6,7,31440.33081,0.49,31440.432084730754,31440.43219769217,0.00011296141747152433,False
9.0,+,6,7,31473.22442,0.25,31473.410254689337,31473.410285596252,3.0906914616934955e-05,False
9.0,+,6,7,31507.31044,0.16,31507.344460237113,31507.34444925978,-1.0977331839967519e-05,False
9.0,+,6,8,32822.36127,0.16,32822.46332038801,32822.46328503094,-3.535706491675228e-05,False
9.0,+,6,8,32854.40788,0.16,32854.47569448359,32854.475683143224,-1.1340365745127201e-05,False
9.0,+,6,8,32887.68646,0.25,32887.667325098286,32887.66733433162,9.233335731551051e-06,False
9.0,+,6,9,34123.05265,0.0015,34123.04671548117,34123.04670551432,-9.966846846509725e-06,False
9.0,+,6,9,34153.87599,0.0004,34152.704872257615,34152.704866624495,-5.63311914447695e-06,False
9.0,+,6,9,34186.19354,0.0004,34186.40351525482,34186.40351526625,1.1430529411882162e-08,False
9.0,+,6,10,35340.55085,0.0051,35340.682210224186,35340.68220919457,-1.0296134860254824e-06,False
9.0,+,6,10,35370.75852,0.0051,35370.850026949454,35370.850014257485,-1.2691969459410757e-05,False
9.0,+,6,10,35402.0239,0.0051,35401.8877019061,35401.88767778063,-2.4125467461999506e-05,False
9.0,+,6,12,37553.32692,0.0002,37553.668726414464,37553.66872024717,-6.1672908486798406e-06,False
9.0,-,2,0,725.17878,841.0,725.176107341926,725.176109319791,1.9778649402724113e-06,False
