J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
41.0,-,10,6545.63441,2,2,-1.0,1.0,0.0,0.64,6545.6228,0.011609999999564025,10,2,2,-1.0,1.0,0.0,True,,3.4e-06
41.0,-,12,6679.68603,2,2,-1.0,-1.0,-2.0,2.25,6679.6623,0.023729999999886786,12,2,2,-1.0,-1.0,-2.0,True,,1.2e-05
41.0,-,13,7960.96556,2,3,-1.0,0.0,-1.0,0.25,7960.946,0.01955999999972846,13,2,3,-1.0,0.0,-1.0,True,,1.3e-06
41.0,-,14,8088.11578,2,3,-1.0,1.0,0.0,0.64,8088.1085,0.007279999999809661,14,2,3,-1.0,1.0,0.0,True,,3.4e-06
41.0,-,15,8220.87506,2,3,-1.0,-1.0,-2.0,0.49,8220.8489,0.026159999999435968,15,2,3,-1.0,-1.0,-2.0,True,,2.6e-06
41.0,-,19,9481.53442,2,4,-1.0,0.0,-1.0,0.01,9481.5165,0.017920000000231084,19,2,4,-1.0,0.0,-1.0,True,,5.4e-08
41.0,-,20,9606.77122,2,4,-1.0,1.0,0.0,0.04,9607.1727,-0.40147999999862805,20,2,4,-1.0,1.0,0.0,True,,2.2e-07
41.0,-,26,11018.08889,3,0,-1.0,0.0,-1.0,121.0,11018.0917,-0.002809999999954016,26,3,0,-1.0,0.0,-1.0,True,,0.00065
41.0,-,34,12572.73663,3,1,-1.0,0.0,-1.0,0.81,12572.7262,0.010430000000269501,34,3,1,-1.0,0.0,-1.0,True,,4.4e-06
41.0,-,42,14102.99841,3,2,-1.0,0.0,-1.0,0.36,14102.9569,0.041510000000926084,42,3,2,-1.0,0.0,-1.0,True,,1.9e-06
41.0,-,53,15608.81741,3,3,-1.0,0.0,-1.0,0.16,15608.8719,-0.054490000000441796,53,3,3,-1.0,0.0,-1.0,True,,8.6e-07
41.0,-,63,17090.15549,3,4,-1.0,0.0,-1.0,0.36,17090.3282,-0.172709999998915,63,3,4,-1.0,0.0,-1.0,True,,1.9e-06
41.0,-,74,18546.90136,3,5,-1.0,0.0,-1.0,0.04,18547.2806,-0.37923999999839,74,3,5,-1.0,0.0,-1.0,True,,2.2e-07
41.0,-,83,19978.82434,3,6,-1.0,0.0,-1.0,0.04,19979.5101,-0.6857600000003004,83,3,6,-1.0,0.0,-1.0,True,,2.2e-07
42.0,+,1,3247.96531,1,0,0.0,0.0,0.0,361.0,3247.9708,-0.005490000000008877,1,1,0,0.0,0.0,0.0,True,,0.0019
42.0,+,6,5042.42137,1,1,0.0,0.0,0.0,82.56,5042.4219,-0.0005300000002534944,6,1,1,0.0,0.0,0.0,True,,0.00044
42.0,+,11,6807.94795,1,2,0.0,0.0,0.0,1.96,6808.1885,-0.24055000000043947,11,1,2,0.0,0.0,0.0,True,,1.1e-05
42.0,+,16,8543.36434,1,3,0.0,0.0,0.0,0.09,8544.0019,-0.6375599999992119,16,1,3,0.0,0.0,0.0,True,,4.8e-07
42.0,+,17,8795.51199,4,0,0.0,1.0,1.0,100.0,8795.6157,-0.10370999999940977,17,4,0,0.0,1.0,1.0,True,,0.00054
42.0,+,18,9045.20145,4,0,0.0,0.0,0.0,100.0,9045.1144,0.08705000000009022,18,4,0,0.0,0.0,0.0,True,,0.00054
42.0,+,22,10215.37568,4,1,0.0,1.0,1.0,1.44,10215.4994,-0.1237200000014127,22,4,1,0.0,1.0,1.0,True,,7.7e-06
42.0,+,24,10462.45211,4,1,0.0,0.0,0.0,1.21,10462.3037,0.1484099999997852,24,4,1,0.0,0.0,0.0,True,,6.5e-06
42.0,+,29,11613.32284,4,2,0.0,1.0,1.0,1.21,11613.4337,-0.11085999999886553,29,4,2,0.0,1.0,1.0,True,,6.5e-06
42.0,+,30,11857.4295,4,2,0.0,0.0,0.0,1.44,11857.3227,0.10679999999956635,30,4,2,0.0,0.0,0.0,True,,7.7e-06
42.0,+,37,12988.9997,4,3,0.0,1.0,1.0,1.21,12989.1661,-0.16640000000006694,37,4,3,0.0,1.0,1.0,True,,6.5e-06
42.0,+,38,13230.3894,4,3,0.0,0.0,0.0,1.21,13230.2826,0.10679999999956635,38,4,3,0.0,0.0,0.0,True,,6.5e-06
42.0,+,44,14342.66911,4,4,0.0,1.0,1.0,0.36,14342.8474,-0.17828999999983353,44,4,4,0.0,1.0,1.0,True,,1.9e-06
42.0,+,45,14466.70016,7,0,2.0,0.0,2.0,1.0,14466.6566,0.04356000000007043,45,7,0,2.0,0.0,2.0,True,,5.4e-06
42.0,+,46,14581.26934,4,4,0.0,0.0,0.0,0.36,14581.1699,0.09943999999995867,46,4,4,0.0,0.0,0.0,True,,1.9e-06
42.0,+,51,15674.38405,4,5,0.0,1.0,1.0,0.16,15674.5925,-0.2084500000000844,51,4,5,0.0,1.0,1.0,True,,8.6e-07
42.0,+,54,15820.75269,7,1,2.0,0.0,2.0,0.04,15820.6083,0.14438999999947555,54,7,1,2.0,0.0,2.0,True,,2.2e-07
42.0,+,55,15910.15521,4,5,0.0,0.0,0.0,0.25,15910.1209,0.03431000000091444,55,4,5,0.0,0.0,0.0,True,,1.3e-06
42.0,+,60,16984.17758,4,6,0.0,1.0,1.0,0.09,16984.5185,-0.34091999999873224,60,4,6,0.0,1.0,1.0,True,,4.8e-07
42.0,+,62,17151.89736,7,2,2.0,0.0,2.0,0.01,17151.7059,0.1914599999981874,62,7,2,2.0,0.0,2.0,True,,5.4e-08
42.0,+,63,17217.2222,4,6,0.0,0.0,0.0,0.04,17217.2534,-0.031200000001263106,63,4,6,0.0,0.0,0.0,True,,2.2e-07
42.0,+,104,22977.32013,6,0,1.0,0.0,1.0,36.0,22977.0729,0.2472300000008545,104,6,0,1.0,0.0,1.0,True,,0.00019
42.0,+,105,23121.43421,6,0,1.0,-1.0,0.0,25.0,23121.4454,-0.01119000000107917,105,6,0,1.0,-1.0,0.0,True,,0.00013
42.0,+,107,23271.52233,6,0,1.0,1.0,2.0,36.0,23271.844,-0.32167000000117696,107,6,0,1.0,1.0,2.0,True,,0.00019
42.0,+,121,24696.10513,6,1,1.0,0.0,1.0,0.09,24695.9902,0.11492999999973108,120,6,1,1.0,0.0,1.0,True,,4.8e-07
42.0,+,124,24838.3964,6,1,1.0,-1.0,0.0,0.09,24838.3455,0.050900000002002344,124,6,1,1.0,-1.0,0.0,True,,4.8e-07
42.0,+,126,24986.73144,6,1,1.0,1.0,2.0,0.09,24987.0749,-0.34346000000005006,126,6,1,1.0,1.0,2.0,True,,4.8e-07
42.0,+,170,29598.6725,6,4,1.0,0.0,1.0,0.04,29598.4469,0.22560000000157743,169,6,4,1.0,0.0,1.0,True,,2.2e-07
42.0,+,172,29734.64214,6,4,1.0,-1.0,0.0,0.01,29734.6638,-0.021659999998519197,171,6,4,1.0,-1.0,0.0,True,,5.4e-08
42.0,+,174,29867.03106,6,4,1.0,1.0,2.0,0.0,29879.1599,-12.128839999997581,174,2,20,1.0,0.0,1.0,False,*,0.0
42.0,-,1,3389.6581,2,0,-1.0,0.0,-1.0,121.0,3389.6337,0.024400000000241562,1,2,0,-1.0,0.0,-1.0,True,,0.00065
42.0,-,2,3526.32597,2,0,-1.0,1.0,0.0,324.0,3526.3297,-0.003729999999904976,2,2,0,-1.0,1.0,0.0,True,,0.0017
42.0,-,3,3664.25448,2,0,-1.0,-1.0,-2.0,196.0,3664.2482,0.0062800000000606815,3,2,0,-1.0,-1.0,-2.0,True,,0.0011
42.0,-,4,4979.00691,2,1,-1.0,0.0,-1.0,1.0,4978.9904,0.016510000000380387,4,2,1,-1.0,0.0,-1.0,True,,5.4e-06
42.0,-,5,5114.35844,2,1,-1.0,1.0,0.0,1.69,5114.3419,0.016539999999622523,5,2,1,-1.0,1.0,0.0,True,,9.1e-06
42.0,-,6,5250.79843,2,1,-1.0,-1.0,-2.0,0.81,5250.767,0.03143000000000029,6,2,1,-1.0,-1.0,-2.0,True,,4.4e-06
42.0,-,7,6544.86494,2,2,-1.0,0.0,-1.0,1.44,6544.925,-0.060059999999793945,7,2,2,-1.0,0.0,-1.0,True,,7.7e-06
42.0,-,8,6678.97455,2,2,-1.0,1.0,0.0,1.96,6678.9413,0.03324999999949796,8,2,2,-1.0,1.0,0.0,True,,1.1e-05
42.0,-,9,6813.89608,2,2,-1.0,-1.0,-2.0,1.21,6813.8435,0.052580000000489235,9,2,2,-1.0,-1.0,-2.0,True,,6.5e-06
42.0,-,10,8087.2766,2,3,-1.0,0.0,-1.0,0.49,8087.4096,-0.13299999999981083,10,2,3,-1.0,0.0,-1.0,True,,2.6e-06
42.0,-,11,8220.13078,2,3,-1.0,1.0,0.0,0.49,8220.1157,0.015079999999215943,11,2,3,-1.0,1.0,0.0,True,,2.6e-06
42.0,-,12,8353.49036,2,3,-1.0,-1.0,-2.0,0.36,8353.4626,0.027759999999034335,12,2,3,-1.0,-1.0,-2.0,True,,1.9e-06
42.0,-,14,9606.22508,2,4,-1.0,0.0,-1.0,0.04,9606.4789,-0.2538199999999051,14,2,4,-1.0,0.0,-1.0,True,,2.2e-07
42.0,-,19,11151.57626,3,0,-1.0,0.0,-1.0,64.0,11151.2344,0.3418600000004517,19,3,0,-1.0,0.0,-1.0,True,,0.00034
42.0,-,26,12704.77456,3,1,-1.0,0.0,-1.0,0.09,12704.3947,0.37985999999909836,26,3,1,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,32,14233.5952,3,2,-1.0,0.0,-1.0,0.09,14233.2117,0.3834999999999127,32,3,2,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,41,15737.96809,3,3,-1.0,0.0,-1.0,0.09,15737.678,0.2900900000004185,41,3,3,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,51,17217.79532,3,4,-1.0,0.0,-1.0,0.09,17217.68,0.11532000000079279,51,3,4,-1.0,0.0,-1.0,True,,4.8e-07
42.0,-,58,18673.07795,3,5,-1.0,0.0,-1.0,0.01,18673.1415,-0.0635500000025786,58,3,5,-1.0,0.0,-1.0,True,,5.4e-08
42.0,-,65,20103.54434,3,6,-1.0,0.0,-1.0,0.01,20103.9302,-0.38585999999850173,65,3,6,-1.0,0.0,-1.0,True,,5.4e-08
43.0,+,13,9045.26897,4,0,0.0,1.0,1.0,121.0,9045.1494,0.11956999999893014,13,4,0,0.0,1.0,1.0,True,,0.00065
43.0,+,17,10462.50364,4,1,0.0,1.0,1.0,1.21,10462.3386,0.16504000000168162,17,4,1,0.0,1.0,1.0,True,,6.5e-06
43.0,+,22,11857.53826,4,2,0.0,1.0,1.0,1.21,11857.4082,0.1300599999995029,22,4,2,0.0,1.0,1.0,True,,6.5e-06
43.0,+,29,13230.43553,4,3,0.0,1.0,1.0,1.44,13230.3486,0.08693000000130269,29,4,3,0.0,1.0,1.0,True,,7.7e-06
43.0,+,34,14581.3315,4,4,0.0,1.0,1.0,0.16,14581.2418,0.0897000000004482,34,4,4,0.0,1.0,1.0,True,,8.6e-07
43.0,+,35,14589.82861,7,0,2.0,0.0,2.0,1.0,14589.7986,0.030010000000402215,35,7,0,2.0,0.0,2.0,True,,5.4e-06
43.0,+,42,15910.23912,4,5,0.0,1.0,1.0,0.25,15910.201,0.038120000001072185,42,4,5,0.0,1.0,1.0,True,,1.3e-06
43.0,+,48,17217.2898,4,6,0.0,1.0,1.0,0.09,17217.3426,-0.05280000000129803,48,4,6,0.0,1.0,1.0,True,,4.8e-07
43.0,+,82,23120.83513,6,0,1.0,0.0,1.0,25.0,23120.8235,0.011630000000877772,82,6,0,1.0,0.0,1.0,True,,0.00013
43.0,+,83,23271.26669,6,0,1.0,-1.0,0.0,36.0,23271.3118,-0.045109999999112915,83,6,0,1.0,-1.0,0.0,True,,0.00019
43.0,+,84,23421.96946,6,0,1.0,1.0,2.0,25.0,23421.9724,-0.002939999998488929,84,6,0,1.0,1.0,2.0,True,,0.00013
43.0,+,95,24837.63619,6,1,1.0,0.0,1.0,0.09,24837.6328,0.003390000001672888,95,6,1,1.0,0.0,1.0,True,,4.8e-07
43.0,+,97,24986.32171,6,1,1.0,-1.0,0.0,0.04,24986.5389,-0.21718999999939115,97,6,1,1.0,-1.0,0.0,True,,2.2e-07
43.0,+,100,25135.09136,6,1,1.0,1.0,2.0,0.01,25135.0117,0.07965999999942142,99,6,1,1.0,1.0,2.0,True,,5.4e-08
43.0,+,134,29734.1456,6,4,1.0,0.0,1.0,0.01,29734.0883,0.05730000000039581,133,6,4,1.0,0.0,1.0,True,,5.4e-08
43.0,-,2,3524.88309,2,0,-1.0,0.0,-1.0,361.0,3524.8722,0.010890000000017608,2,2,0,-1.0,0.0,-1.0,True,,0.0019
43.0,-,3,3662.41719,2,0,-1.0,1.0,0.0,144.0,3662.4093,0.007890000000315922,3,2,0,-1.0,1.0,0.0,True,,0.00077
43.0,-,4,3805.35345,2,0,-1.0,-1.0,-2.0,361.0,3805.3533,0.00014999999984866008,4,2,0,-1.0,-1.0,-2.0,True,,0.0019
43.0,-,5,5112.90787,2,1,-1.0,0.0,-1.0,1.69,5112.8787,0.029169999999794527,5,2,1,-1.0,0.0,-1.0,True,,9.1e-06
43.0,-,7,5248.94672,2,1,-1.0,1.0,0.0,0.81,5248.9399,0.006819999999606807,7,2,1,-1.0,1.0,0.0,True,,4.4e-06
43.0,-,8,5390.50978,2,1,-1.0,-1.0,-2.0,1.96,5390.4815,0.028280000000449945,8,2,1,-1.0,-1.0,-2.0,True,,1.1e-05
43.0,-,9,6677.50921,2,2,-1.0,0.0,-1.0,1.21,6677.472,0.037210000000413856,9,2,2,-1.0,0.0,-1.0,True,,6.5e-06
43.0,-,10,6812.01148,2,2,-1.0,1.0,0.0,0.81,6812.0302,-0.018720000000030268,10,2,2,-1.0,1.0,0.0,True,,4.4e-06
43.0,-,11,6952.23341,2,2,-1.0,-1.0,-2.0,1.21,6952.1819,0.05151000000023487,11,2,2,-1.0,-1.0,-2.0,True,,6.5e-06
43.0,-,13,8218.71345,2,3,-1.0,0.0,-1.0,0.64,8218.6396,0.07384999999885622,13,2,3,-1.0,0.0,-1.0,True,,3.4e-06
43.0,-,14,8351.63714,2,3,-1.0,1.0,0.0,0.64,8351.6665,-0.029359999998632702,14,2,3,-1.0,1.0,0.0,True,,3.4e-06
43.0,-,15,8490.51091,2,3,-1.0,-1.0,-2.0,0.25,8490.4586,0.052310000000943546,15,2,3,-1.0,-1.0,-2.0,True,,1.3e-06
43.0,-,26,11287.44881,3,0,-1.0,0.0,-1.0,100.0,11287.4521,-0.003290000000561122,26,3,0,-1.0,0.0,-1.0,True,,0.00054
43.0,-,34,12839.17996,3,1,-1.0,0.0,-1.0,0.36,12839.0572,0.12276000000019849,34,3,1,-1.0,0.0,-1.0,True,,1.9e-06
43.0,-,42,14366.53265,3,2,-1.0,0.0,-1.0,0.25,14366.4722,0.06044999999903666,42,3,2,-1.0,0.0,-1.0,True,,1.3e-06
43.0,-,53,15869.41722,3,3,-1.0,0.0,-1.0,0.16,15869.4547,-0.03748000000086904,53,3,3,-1.0,0.0,-1.0,True,,8.6e-07
43.0,-,64,17347.77036,3,4,-1.0,0.0,-1.0,0.36,17347.9672,-0.19684000000052038,64,3,4,-1.0,0.0,-1.0,True,,1.9e-06
43.0,-,74,18801.74318,3,5,-1.0,0.0,-1.0,0.01,18802.0623,-0.31912000000011176,74,3,5,-1.0,0.0,-1.0,True,,5.4e-08
43.0,-,83,20230.46434,3,6,-1.0,0.0,-1.0,0.04,20231.2164,-0.7520600000025297,83,3,6,-1.0,0.0,-1.0,True,,2.2e-07
44.0,+,1,3558.47762,1,0,0.0,0.0,0.0,484.0,3558.487,-0.009379999999964639,1,1,0,0.0,0.0,0.0,True,,0.0026
44.0,+,6,5349.73929,1,1,0.0,0.0,0.0,82.56,5349.738,0.0012900000001536682,6,1,1,0.0,0.0,0.0,True,,0.00044
44.0,+,12,7111.99318,1,2,0.0,0.0,0.0,1.96,7112.2598,-0.26661999999942054,12,1,2,0.0,0.0,0.0,True,,1.1e-05
44.0,+,16,8844.09434,1,3,0.0,0.0,0.0,0.09,8844.7503,-0.6559600000000501,16,1,3,0.0,0.0,0.0,True,,4.8e-07
44.0,+,17,9045.09357,4,0,0.0,1.0,1.0,121.0,9045.1945,-0.1009299999986979,17,4,0,0.0,1.0,1.0,True,,0.00065
44.0,+,18,9306.13243,4,0,0.0,0.0,0.0,100.0,9306.0504,0.08202999999957683,18,4,0,0.0,0.0,0.0,True,,0.00054
44.0,+,22,10462.25522,4,1,0.0,1.0,1.0,1.0,10462.3432,-0.08798000000024331,22,4,1,0.0,1.0,1.0,True,,5.4e-06
44.0,+,24,10720.47058,4,1,0.0,0.0,0.0,1.0,10720.3277,0.14287999999942258,24,4,1,0.0,0.0,0.0,True,,5.4e-06
44.0,+,29,11857.32425,4,2,0.0,1.0,1.0,1.44,11857.4449,-0.12065000000075088,29,4,2,0.0,1.0,1.0,True,,7.7e-06
44.0,+,30,12112.54777,4,2,0.0,0.0,0.0,1.44,12112.4389,0.10887000000002445,30,4,2,0.0,0.0,0.0,True,,7.7e-06
44.0,+,37,13230.24674,4,3,0.0,1.0,1.0,1.21,13230.3945,-0.1477599999998347,37,4,3,0.0,1.0,1.0,True,,6.5e-06
44.0,+,38,13482.55648,4,3,0.0,0.0,0.0,1.21,13482.4739,0.08257999999841559,38,4,3,0.0,0.0,0.0,True,,6.5e-06
44.0,+,44,14581.11626,4,4,0.0,1.0,1.0,0.64,14581.2943,-0.1780399999988731,44,4,4,0.0,1.0,1.0,True,,3.4e-06
44.0,+,45,14715.7409,7,0,2.0,0.0,2.0,1.0,14715.7077,0.03319999999985157,45,7,0,2.0,0.0,2.0,True,,5.4e-06
44.0,+,46,14830.53534,4,4,0.0,0.0,0.0,0.64,14830.4476,0.08774000000084925,46,4,4,0.0,0.0,0.0,True,,3.4e-06
44.0,+,51,15910.04653,4,5,0.0,1.0,1.0,0.49,15910.2592,-0.2126700000007986,51,4,5,0.0,1.0,1.0,True,,2.6e-06
44.0,+,54,16066.86717,7,1,2.0,0.0,2.0,0.04,16066.7051,0.16207000000031258,54,7,1,2.0,0.0,2.0,True,,2.2e-07
44.0,+,55,16156.54007,4,5,0.0,0.0,0.0,0.25,16156.4863,0.05376999999862164,55,4,5,0.0,0.0,0.0,True,,1.3e-06
44.0,+,59,17217.12345,4,6,0.0,1.0,1.0,0.01,17217.4067,-0.28325000000040745,59,4,6,0.0,1.0,1.0,True,,5.4e-08
44.0,+,63,17460.69548,4,6,0.0,0.0,0.0,0.04,17460.7083,-0.012819999999919673,63,4,6,0.0,0.0,0.0,True,,2.2e-07
44.0,+,104,23269.99897,6,0,1.0,0.0,1.0,36.0,23269.6997,0.29926999999952386,104,6,0,1.0,0.0,1.0,True,,0.00019
44.0,+,105,23420.59637,6,0,1.0,-1.0,0.0,16.0,23420.6087,-0.012330000001384178,105,6,0,1.0,-1.0,0.0,True,,8.6e-05
44.0,+,107,23577.40064,6,0,1.0,1.0,2.0,36.0,23577.6937,-0.29305999999996857,107,6,0,1.0,1.0,2.0,True,,0.00019
44.0,+,121,24985.19727,6,1,1.0,0.0,1.0,0.09,24984.8958,0.30147000000215485,121,6,1,1.0,0.0,1.0,True,,4.8e-07
44.0,+,125,25133.69135,6,1,1.0,-1.0,0.0,0.01,25133.7651,-0.07374999999956344,124,6,1,1.0,-1.0,0.0,True,,5.4e-08
44.0,+,127,25288.7816,6,1,1.0,1.0,2.0,0.01,25289.2614,-0.4798000000009779,127,6,1,1.0,1.0,2.0,True,,5.4e-08
44.0,-,1,3661.81816,2,0,-1.0,0.0,-1.0,144.0,3661.7817,0.036459999999806314,1,2,0,-1.0,0.0,-1.0,True,,0.00077
44.0,-,2,3804.70571,2,0,-1.0,1.0,0.0,361.0,3804.7055,0.000210000000151922,2,2,0,-1.0,1.0,0.0,True,,0.0019
44.0,-,3,3948.69336,2,0,-1.0,-1.0,-2.0,169.0,3948.6965,-0.003139999999802967,3,2,0,-1.0,-1.0,-2.0,True,,0.00091
44.0,-,4,5248.32018,2,1,-1.0,0.0,-1.0,0.81,5248.3072,0.012979999999515712,4,2,1,-1.0,0.0,-1.0,True,,4.4e-06
44.0,-,5,5389.84561,2,1,-1.0,1.0,0.0,1.44,5389.8231,0.022510000000693253,5,2,1,-1.0,1.0,0.0,True,,7.7e-06
44.0,-,6,5532.26564,2,1,-1.0,-1.0,-2.0,0.64,5532.2493,0.01633999999921798,6,2,1,-1.0,-1.0,-2.0,True,,3.4e-06
44.0,-,7,6811.38032,2,2,-1.0,0.0,-1.0,1.21,6811.394,-0.013680000000022119,7,2,2,-1.0,0.0,-1.0,True,,6.5e-06
44.0,-,8,6951.56954,2,2,-1.0,1.0,0.0,1.44,6951.5122,0.05734000000029482,8,2,2,-1.0,1.0,0.0,True,,7.7e-06
44.0,-,9,7092.37593,2,2,-1.0,-1.0,-2.0,1.0,7092.3423,0.03362999999990279,9,2,2,-1.0,-1.0,-2.0,True,,5.4e-06
44.0,-,10,8350.96779,2,3,-1.0,0.0,-1.0,0.25,8351.03,-0.06221000000005006,10,2,3,-1.0,0.0,-1.0,True,,1.3e-06
44.0,-,11,8489.83731,2,3,-1.0,1.0,0.0,0.36,8489.7768,0.060510000001158915,11,2,3,-1.0,1.0,0.0,True,,1.9e-06
44.0,-,12,8629.03982,2,3,-1.0,-1.0,-2.0,0.25,8628.9771,0.0627199999998993,12,2,3,-1.0,-1.0,-2.0,True,,1.3e-06
44.0,-,19,11427.107,3,0,-1.0,0.0,-1.0,25.0,11426.7378,0.3691999999991822,19,3,0,-1.0,0.0,-1.0,True,,0.00013
44.0,-,26,12977.32819,3,1,-1.0,0.0,-1.0,0.25,12976.9315,0.3966899999995803,26,3,1,-1.0,0.0,-1.0,True,,1.3e-06
44.0,-,32,14503.14875,3,2,-1.0,0.0,-1.0,0.04,14502.7312,0.4175500000001193,32,3,2,-1.0,0.0,-1.0,True,,2.2e-07
44.0,-,41,16004.51136,3,3,-1.0,0.0,-1.0,0.09,16004.1951,0.31625999999960186,41,3,3,-1.0,0.0,-1.0,True,,4.8e-07
44.0,-,51,17481.31972,3,4,-1.0,0.0,-1.0,0.09,17481.1831,0.1366200000011304,51,3,4,-1.0,0.0,-1.0,True,,4.8e-07
44.0,-,58,18933.53318,3,5,-1.0,0.0,-1.0,0.01,18933.6198,-0.08662000000185799,58,3,5,-1.0,0.0,-1.0,True,,5.4e-08
44.0,-,65,20360.95434,3,6,-1.0,0.0,-1.0,0.01,20361.3586,-0.4042599999993399,65,3,6,-1.0,0.0,-1.0,True,,5.4e-08
45.0,+,13,9306.19845,4,0,0.0,1.0,1.0,64.0,9306.086,0.11245000000053551,13,4,0,0.0,1.0,1.0,True,,0.00034
45.0,+,17,10720.52254,4,1,0.0,1.0,1.0,1.21,10720.3608,0.16173999999955413,17,4,1,0.0,1.0,1.0,True,,6.5e-06
45.0,+,22,12112.64489,4,2,0.0,1.0,1.0,0.64,12112.5151,0.12978999999904772,22,4,2,0.0,1.0,1.0,True,,3.4e-06
45.0,+,29,13482.63635,4,3,0.0,1.0,1.0,1.0,13482.5416,0.09475000000020373,29,4,3,0.0,1.0,1.0,True,,5.4e-06
45.0,+,34,14830.60721,4,4,0.0,1.0,1.0,0.36,14830.5214,0.08581000000049244,34,4,4,0.0,1.0,1.0,True,,1.9e-06
45.0,+,35,14844.39795,7,0,2.0,0.0,2.0,1.0,14844.3771,0.020850000000791624,35,7,0,2.0,0.0,2.0,True,,5.4e-06
45.0,+,42,16156.62722,4,5,0.0,1.0,1.0,0.16,16156.5686,0.05861999999979162,42,4,5,0.0,1.0,1.0,True,,8.6e-07
45.0,+,43,16194.01085,7,1,2.0,0.0,2.0,0.01,16193.846,0.16485000000102445,43,7,1,2.0,0.0,2.0,True,,5.4e-08
45.0,+,48,17460.74784,4,6,0.0,1.0,1.0,0.04,17460.7998,-0.05196000000069034,48,4,6,0.0,1.0,1.0,True,,2.2e-07
45.0,+,82,23420.05612,6,0,1.0,0.0,1.0,16.0,23420.0398,0.016320000002451707,82,6,0,1.0,0.0,1.0,True,,8.6e-05
45.0,+,83,23577.19499,6,0,1.0,-1.0,0.0,36.0,23577.2066,-0.011610000001383014,83,6,0,1.0,-1.0,0.0,True,,0.00019
45.0,+,85,23734.41503,6,0,1.0,1.0,2.0,36.0,23734.4041,0.010930000000371365,85,6,0,1.0,1.0,2.0,True,,0.00019
45.0,+,96,25133.15114,6,1,1.0,0.0,1.0,0.01,25133.1485,0.0026400000024295878,95,6,1,1.0,0.0,1.0,True,,5.4e-08
45.0,+,98,25288.59057,6,1,1.0,-1.0,0.0,0.09,25288.7484,-0.1578300000001036,98,6,1,1.0,-1.0,0.0,True,,4.8e-07
45.0,+,100,25443.7527,6,1,1.0,1.0,2.0,0.04,25443.6525,0.10020000000076834,100,6,1,1.0,1.0,2.0,True,,2.2e-07
45.0,-,2,3803.32815,2,0,-1.0,0.0,-1.0,441.0,3803.3075,0.020649999999932334,2,2,0,-1.0,0.0,-1.0,True,,0.0024
45.0,-,3,3946.91135,2,0,-1.0,1.0,0.0,100.0,3946.905,0.006349999999656575,3,2,0,-1.0,1.0,0.0,True,,0.00054
45.0,-,4,4096.0656,2,0,-1.0,-1.0,-2.0,256.0,4096.0651,0.0005000000001018634,4,2,0,-1.0,-1.0,-2.0,True,,0.0014
45.0,-,5,5388.45875,2,1,-1.0,0.0,-1.0,1.96,5388.4198,0.038950000000113505,5,2,1,-1.0,0.0,-1.0,True,,1.1e-05
45.0,-,7,5530.47104,2,1,-1.0,1.0,0.0,0.49,5530.47,0.0010400000001027365,7,2,1,-1.0,1.0,0.0,True,,2.6e-06
45.0,-,8,5678.19057,2,1,-1.0,-1.0,-2.0,1.44,5678.1647,0.025869999999486026,8,2,1,-1.0,-1.0,-2.0,True,,7.7e-06
45.0,-,9,6950.16788,2,2,-1.0,0.0,-1.0,1.96,6950.1029,0.06498000000010506,9,2,2,-1.0,0.0,-1.0,True,,1.1e-05
45.0,-,10,7090.56766,2,2,-1.0,1.0,0.0,0.64,7090.5773,-0.009640000000217697,10,2,2,-1.0,1.0,0.0,True,,3.4e-06
45.0,-,11,7236.88495,2,2,-1.0,-1.0,-2.0,1.21,7236.8199,0.06504999999924621,11,2,2,-1.0,-1.0,-2.0,True,,6.5e-06
45.0,-,13,8488.43668,2,3,-1.0,0.0,-1.0,0.25,8488.361,0.07567999999992026,13,2,3,-1.0,0.0,-1.0,True,,1.3e-06
45.0,-,14,8627.20806,2,3,-1.0,1.0,0.0,0.25,8627.2298,-0.021739999998317217,14,2,3,-1.0,1.0,0.0,True,,1.3e-06
45.0,-,15,8772.08495,2,3,-1.0,-1.0,-2.0,0.01,8772.0518,0.03315000000111468,15,2,3,-1.0,-1.0,-2.0,True,,5.4e-08
45.0,-,26,11569.08695,3,0,-1.0,0.0,-1.0,144.0,11569.085,0.0019500000016705599,26,3,0,-1.0,0.0,-1.0,True,,0.00077
45.0,-,34,13117.74061,3,1,-1.0,0.0,-1.0,0.25,13117.6623,0.07831000000078348,34,3,1,-1.0,0.0,-1.0,True,,1.3e-06
45.0,-,42,14642.03813,3,2,-1.0,0.0,-1.0,0.16,14641.9823,0.05583000000115135,42,3,2,-1.0,0.0,-1.0,True,,8.6e-07
45.0,-,53,16141.85439,3,3,-1.0,0.0,-1.0,0.16,16141.8924,-0.03801000000021304,53,3,3,-1.0,0.0,-1.0,True,,8.6e-07
45.0,-,64,17617.10939,3,4,-1.0,0.0,-1.0,0.36,17617.3205,-0.21111000000018976,64,3,4,-1.0,0.0,-1.0,True,,1.9e-06
