      1.3789000000  1.44417230790661E+04  5.82409088685130E+04
      1.3862000000  1.34567405717119E+04  5.71880463937651E+04
      1.3935000000  1.25214483158096E+04  5.62022240022545E+04
      1.4008000000  1.16339260968656E+04  5.52784627186969E+04
      1.4081000000  1.07923261192167E+04  5.44122969372328E+04
      1.4154000000  9.99487068143870E+03  5.35997211525855E+04
      1.4227000000  9.23984984430797E+03  5.28371413269411E+04
      1.4300000000  8.52561910121688E+03  5.21213305128515E+04
      1.4373000000  7.85059706061277E+03  5.14493883999078E+04
      1.4446000000  7.21326314958392E+03  5.08187044935075E+04
      1.4519000000  6.61215534716856E+03  5.02269246680577E+04
      1.4592000000  6.04586795532563E+03  4.96719208648365E+04
      1.4665000000  5.51304941479187E+03  4.91517637269960E+04
      1.4738000000  5.01240017227626E+03  4.86646979814436E+04
      1.4811000000  4.54267060462304E+03  4.82091203902529E+04
      1.4884000000  4.10265900472591E+03  4.77835601035538E+04
      1.4957000000  3.69120963311379E+03  4.73866612522628E+04
      1.5030000000  3.30721083826906E+03  4.70171676232743E+04
      1.5103000000  2.94959324789547E+03  4.66739092625224E+04
      1.5176000000  2.61732803253986E+03  4.63557908532912E+04
      1.5249000000  2.30942524220228E+03  4.60617817188451E+04
      1.5322000000  2.02493221585090E+03  4.57909073003482E+04
      1.5395000000  1.76293206310335E+03  4.55422419635234E+04
      1.5468000000  1.52254221674981E+03  4.53149029908193E+04
      1.5541000000  1.30291305428115E+03  4.51080456202053E+04
      1.5614000000  1.10322658614992E+03  4.49208589971660E+04
      1.5687000000  9.22695208135784E+02  4.47525629130142E+04
      1.5760000000  7.60560514907916E+02  4.46024052102305E+04
      1.5833000000  6.16092171673536E+02  4.44696597440103E+04
      1.5906000000  4.88586840670464E+02  4.43536247984187E+04
      1.5979000000  3.77367159197216E+02  4.42536218652909E+04
