source_index,J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,ef
1210,36.0,-,1,44684.8794,2,0,-1.0,0.0,-1.0,1.0,44684.887421548585,-0.008021548586839344,f
1211,36.0,+,31,44685.0094,2,0,-1.0,0.0,-1.0,1.0,44684.997775126496,0.01162487350666197,e
1212,36.0,-,2,45469.4394,2,1,-1.0,0.0,-1.0,1.0,45469.39059229155,0.04880770845193183,f
1213,36.0,+,32,45469.5494,2,1,-1.0,0.0,-1.0,1.0,45469.49937979453,0.050020205475448165,e
1214,36.0,-,3,46241.3994,2,2,-1.0,0.0,-1.0,1.0,46241.43062156434,-0.031221564335282892,f
1215,36.0,+,33,46241.5094,2,2,-1.0,0.0,-1.0,1.0,46241.53782390828,-0.028423908275726717,e
1216,36.0,-,4,47000.6194,2,3,-1.0,0.0,-1.0,1.0,47000.65409633457,-0.03469633456552401,f
1217,36.0,+,34,47000.7494,2,3,-1.0,0.0,-1.0,1.0,47000.75967831529,-0.010278315290634055,e
1218,36.0,-,5,47746.7094,2,4,-1.0,0.0,-1.0,1.0,47746.712542608984,-0.003142608984489925,f
1219,36.0,+,35,47746.8194,2,4,-1.0,0.0,-1.0,1.0,47746.81646029622,0.0029397037797025405,e
1220,36.0,-,6,48479.3194,2,5,-1.0,0.0,-1.0,1.0,48479.29533093163,0.02406906837131828,f
1221,36.0,+,36,48479.35,2,5,-1.0,0.0,-1.0,1.0,48479.39753773087,-0.04753773086849833,e
1222,36.0,-,7,49197.9994,2,6,-1.0,0.0,-1.0,1.0,49198.15462966733,-0.15522966733260546,f
1223,36.0,+,37,49198.2294,2,6,-1.0,0.0,-1.0,1.0,49198.25508128506,-0.025681285063910764,e
1224,37.0,+,1,44725.6594,2,0,-1.0,0.0,-1.0,1.0,44725.64467887795,0.014721122046466917,f
1225,37.0,-,31,44725.7494,2,0,-1.0,0.0,-1.0,1.0,44725.761067125604,-0.011667125603707973,e
1226,37.0,+,2,45509.7994,2,1,-1.0,0.0,-1.0,1.0,45509.742767767566,0.056632232437550556,f
1227,37.0,-,32,45509.8794,2,1,-1.0,0.0,-1.0,1.0,45509.85750321057,0.021896789425227325,e
1228,37.0,+,3,46281.3594,2,2,-1.0,0.0,-1.0,1.0,46281.37370425737,-0.014304257369076367,f
1229,37.0,-,33,46281.4494,2,2,-1.0,0.0,-1.0,1.0,46281.48676657802,-0.037366578020737506,e
1230,37.0,+,4,47040.1594,2,3,-1.0,0.0,-1.0,1.0,47040.18162079724,-0.022220797240152024,f
1231,37.0,-,34,47040.2694,2,3,-1.0,0.0,-1.0,1.0,47040.29297273355,-0.02357273355301004,e
1232,37.0,+,5,47785.8294,2,4,-1.0,0.0,-1.0,1.0,47785.81658041366,0.012819586343539413,f
1233,37.0,-,35,47785.9294,2,4,-1.0,0.0,-1.0,1.0,47785.92617556194,0.003224438063625712,e
1234,37.0,+,6,48518.0194,2,5,-1.0,0.0,-1.0,1.0,48517.96734271341,0.05205728658620501,f
1235,37.0,-,36,48518.02,2,5,-1.0,0.0,-1.0,1.0,48518.0751319229,-0.05513192290527513,e
1236,37.0,+,7,49236.2594,2,6,-1.0,0.0,-1.0,1.0,49236.38620069983,-0.12680069982889108,f
1237,37.0,-,37,49236.4494,2,6,-1.0,0.0,-1.0,1.0,49236.4921373079,-0.04273730790009722,e
1238,38.0,-,1,44767.4694,2,0,-1.0,0.0,-1.0,1.0,44767.49125587196,-0.021855871957086492,f
1239,38.0,+,31,44767.6294,2,0,-1.0,0.0,-1.0,1.0,44767.613831397735,0.015568602262646891,e
1240,38.0,-,2,45551.1994,2,1,-1.0,0.0,-1.0,1.0,45551.17322119848,0.02617880151956342,f
1241,38.0,+,32,45551.3394,2,1,-1.0,0.0,-1.0,1.0,45551.29405487498,0.04534512501413701,e
1242,38.0,-,3,46322.3294,2,2,-1.0,0.0,-1.0,1.0,46322.38388637267,-0.05448637266817968,f
1243,38.0,+,33,46322.4894,2,2,-1.0,0.0,-1.0,1.0,46322.502956594406,-0.013556594407418743,e
1244,38.0,-,4,47080.7094,2,3,-1.0,0.0,-1.0,1.0,47080.76486872853,-0.055468728533014655,f
1245,38.0,+,34,47080.8894,2,3,-1.0,0.0,-1.0,1.0,47080.8821361081,0.007263891900947783,e
1246,38.0,-,5,47825.9594,2,4,-1.0,0.0,-1.0,1.0,47825.96473581842,-0.0053358184231910855,f
1247,38.0,+,35,47826.0894,2,4,-1.0,0.0,-1.0,1.0,47826.080151408176,0.009248591821233276,e
1248,38.0,-,6,48557.7094,2,5,-1.0,0.0,-1.0,1.0,48557.67162766829,0.037772331706946716,f
1249,38.0,+,36,48557.76,2,5,-1.0,0.0,-1.0,1.0,48557.78513969588,-0.025139695877442136,e
1250,38.0,-,7,49275.4894,2,6,-1.0,0.0,-1.0,1.0,49275.637973662924,-0.14857366292562801,f
1251,38.0,+,37,49275.7294,2,6,-1.0,0.0,-1.0,1.0,49275.74953304278,-0.02013304278079886,e
1252,39.0,+,1,44810.4294,2,0,-1.0,0.0,-1.0,1.0,44810.426172169064,0.0032278309372486547,f
1253,39.0,-,31,44810.5494,2,0,-1.0,0.0,-1.0,1.0,44810.55508674822,-0.005686748219886795,e
1254,39.0,+,2,45593.7294,2,1,-1.0,0.0,-1.0,1.0,45593.68096443636,0.048435563636303414,f
1255,39.0,-,32,45593.8194,2,1,-1.0,0.0,-1.0,1.0,45593.80804580855,0.011354191447026096,e
1256,39.0,+,3,46364.4394,2,2,-1.0,0.0,-1.0,1.0,46364.46016947543,-0.020769475428096484,f
1257,39.0,-,33,46364.5494,2,2,-1.0,0.0,-1.0,1.0,46364.58539469166,-0.035994691657833755,e
1258,39.0,+,4,47122.3694,2,3,-1.0,0.0,-1.0,1.0,47122.402829461585,-0.03342946158227278,f
1259,39.0,-,34,47122.5094,2,3,-1.0,0.0,-1.0,1.0,47122.52615694041,-0.016756940407503862,e
1260,39.0,+,5,47867.1694,2,4,-1.0,0.0,-1.0,1.0,47867.15598461915,0.013415380846709013,f
1261,39.0,-,35,47867.2594,2,4,-1.0,0.0,-1.0,1.0,47867.2773627978,-0.01796279779955512,e
1262,39.0,+,6,48598.4794,2,5,-1.0,0.0,-1.0,1.0,48598.40714744413,0.07225255586672574,f
1263,39.0,-,36,48598.46,2,5,-1.0,0.0,-1.0,1.0,48598.52652186363,-0.06652186362771317,e
1264,39.0,+,7,49315.8194,2,6,-1.0,0.0,-1.0,1.0,49315.908896172135,-0.08949617213511374,f
1265,39.0,-,37,49315.9894,2,6,-1.0,0.0,-1.0,1.0,49316.02621527151,-0.03681527150911279,e
1266,40.0,-,1,44854.4094,2,0,-1.0,0.0,-1.0,1.0,44854.44842132164,-0.03902132164512295,f
1267,40.0,+,31,44854.6094,2,0,-1.0,0.0,-1.0,1.0,44854.58382587513,0.025574124869308434,e
1268,40.0,-,2,45637.2794,2,1,-1.0,0.0,-1.0,1.0,45637.26498300092,0.014416999081731774,f
1269,40.0,+,32,45637.4594,2,1,-1.0,0.0,-1.0,1.0,45637.39846067854,0.06093932146177394,e
1270,40.0,-,3,46407.5594,2,2,-1.0,0.0,-1.0,1.0,46407.60152845731,-0.042128457309445366,f
1271,40.0,+,33,46407.7294,2,2,-1.0,0.0,-1.0,1.0,46407.733054909164,-0.003654909167380538,e
1272,40.0,-,4,47165.0294,2,3,-1.0,0.0,-1.0,1.0,47165.09446524629,-0.0650652462936705,f
1273,40.0,+,34,47165.2294,2,3,-1.0,0.0,-1.0,1.0,47165.22399662718,0.005403372815635521,e
1274,40.0,-,5,47909.3694,2,4,-1.0,0.0,-1.0,1.0,47909.38927507784,-0.01987507783633191,f
1275,40.0,+,35,47909.5194,2,4,-1.0,0.0,-1.0,1.0,47909.51675713872,0.002642861276399344,e
1276,40.0,-,6,48640.2194,2,5,-1.0,0.0,-1.0,1.0,48640.17283569087,0.04656430913018994,f
1277,40.0,+,36,48640.3894,2,5,-1.0,0.0,-1.0,1.0,48640.298211220914,0.0911887790862238,e
1278,40.0,-,7,49357.0594,2,6,-1.0,0.0,-1.0,1.0,49357.197887393,-0.13848739300010493,f
1279,40.0,+,37,49357.2994,2,6,-1.0,0.0,-1.0,1.0,49357.32110230431,-0.02170230430783704,e
1280,41.0,+,1,44899.5394,2,0,-1.0,0.0,-1.0,1.0,44899.55697077348,-0.017570773481565993,f
1281,41.0,-,31,44899.6994,2,0,-1.0,0.0,-1.0,1.0,44899.699015346596,0.0003846534018521197,e
1282,41.0,+,2,45681.9694,2,1,-1.0,0.0,-1.0,1.0,45681.9242360522,0.04516394780512201,f
1283,41.0,-,32,45662.0794,2,1,-1.0,0.0,-1.0,0.0,45682.0642577718,-19.984857771800307,e
1284,41.0,+,3,46451.7794,2,2,-1.0,0.0,-1.0,1.0,46451.80691150304,-0.027511503038113005,f
1285,41.0,-,33,46451.9094,2,2,-1.0,0.0,-1.0,1.0,46451.94488455851,-0.03548455850977916,e
1286,41.0,+,4,47208.7894,2,3,-1.0,0.0,-1.0,1.0,47208.83871120879,-0.04931120878609363,f
1287,41.0,-,34,47208.9494,2,3,-1.0,0.0,-1.0,1.0,47208.97458942062,-0.025189420623064507,e
1288,41.0,+,5,47952.6794,2,4,-1.0,0.0,-1.0,1.0,47952.6635278757,0.01587212429876672,f
1289,41.0,-,35,47952.7094,2,4,-1.0,0.0,-1.0,1.0,47952.79725423629,-0.08785423629160505,e
1290,41.0,+,6,48683.0094,2,5,-1.0,0.0,-1.0,1.0,48682.967598006275,0.041801993727858644,f
1291,41.0,-,36,48683.1694,2,5,-1.0,0.0,-1.0,1.0,48683.09911248892,0.07028751108009601,e
1292,41.0,+,7,49399.3994,2,6,-1.0,0.0,-1.0,1.0,49399.5038379807,-0.10443798069900367,f
1293,41.0,-,37,49399.5994,2,6,-1.0,0.0,-1.0,1.0,49399.633083919536,-0.033683919536997564,e
1294,42.0,-,1,44945.7294,2,0,-1.0,0.0,-1.0,1.0,44945.75076183483,-0.021361834835261106,f
1295,42.0,+,31,44945.9194,2,0,-1.0,0.0,-1.0,1.0,44945.89959557643,0.0198044235658017,e
1296,42.0,-,2,45727.6794,2,1,-1.0,0.0,-1.0,1.0,45727.657656363066,0.02174363693484338,f
1297,42.0,+,32,45727.8594,2,1,-1.0,0.0,-1.0,1.0,45727.804368966674,0.05503103332739556,e
1298,42.0,-,3,46497.0194,2,2,-1.0,0.0,-1.0,1.0,46497.07524005607,-0.0558400560694281,f
1299,42.0,+,33,46497.2094,2,2,-1.0,0.0,-1.0,1.0,46497.219804189066,-0.010404189066321123,e
1300,42.0,-,4,47253.5694,2,3,-1.0,0.0,-1.0,1.0,47253.63447531117,-0.06507531116949394,f
1301,42.0,+,34,47253.7794,2,3,-1.0,0.0,-1.0,1.0,47253.77684238686,0.0025576131374691613,e
1302,42.0,-,5,47996.9494,2,4,-1.0,0.0,-1.0,1.0,47996.97763606396,-0.028236063961230684,f
1303,42.0,+,35,47996.5994,2,4,-1.0,0.0,-1.0,1.0,47997.11774624512,-0.5183462451241212,e
1304,42.0,-,6,48726.8194,2,5,-1.0,0.0,-1.0,1.0,48726.790311879886,0.02908812011446571,f
1305,42.0,+,36,48727.0294,2,5,-1.0,0.0,-1.0,1.0,48726.92810225905,0.10129774094821187,e
1306,42.0,-,7,49442.6894,2,6,-1.0,0.0,-1.0,1.0,49442.82561001869,-0.13621001868887106,f
1307,42.0,+,37,49442.9694,2,6,-1.0,0.0,-1.0,1.0,49442.961021302406,0.008378697595617268,e
1308,43.0,+,1,44993.0194,2,0,-1.0,0.0,-1.0,1.0,44993.02870965759,-0.009309657594712917,f
1309,43.0,-,31,44993.1794,2,0,-1.0,0.0,-1.0,1.0,44993.18448079922,-0.005080799215647858,e
1310,43.0,+,2,45774.4994,2,1,-1.0,0.0,-1.0,1.0,45774.46415029026,0.035249709741037805,f
1311,43.0,-,32,45774.6194,2,1,-1.0,0.0,-1.0,1.0,45774.61769970484,0.001700295164482668,e
1312,43.0,+,3,46543.3694,2,2,-1.0,0.0,-1.0,1.0,46543.40540878458,-0.03600878457655199,f
1313,43.0,-,33,46543.5094,2,2,-1.0,0.0,-1.0,1.0,46543.556707553274,-0.047307553271821234,e
1314,43.0,+,4,47299.4394,2,3,-1.0,0.0,-1.0,1.0,47299.48063830844,-0.04123830844037002,f
1315,43.0,-,34,47299.5994,2,3,-1.0,0.0,-1.0,1.0,47299.62963536528,-0.030235365280532278,e
1316,43.0,+,5,48042.3494,2,4,-1.0,0.0,-1.0,1.0,48042.330465014704,0.01893498529534554,f
1317,43.0,-,35,48042.6694,2,4,-1.0,0.0,-1.0,1.0,48042.47709761881,0.19230238119052956,e
1318,43.0,+,6,48771.6794,2,5,-1.0,0.0,-1.0,1.0,48771.63982663595,0.039573364054376725,f
1319,43.0,-,36,48771.8594,2,5,-1.0,0.0,-1.0,1.0,48771.78402893588,0.07537106412200956,e
1320,43.0,+,7,49487.0594,2,6,-1.0,0.0,-1.0,1.0,49487.162036953516,-0.10263695351750357,f
1321,43.0,-,37,49487.2894,2,6,-1.0,0.0,-1.0,1.0,49487.30374698015,-0.014346980147820432,e
1322,44.0,-,1,45041.3594,2,0,-1.0,0.0,-1.0,1.0,45041.389703210276,-0.030303210274723824,f
1323,44.0,+,31,45041.5794,2,0,-1.0,0.0,-1.0,1.0,45041.55255904489,0.02684095511358464,e
1324,44.0,-,2,45822.3494,2,1,-1.0,0.0,-1.0,1.0,45822.34259774413,0.006802255869843066,f
1325,44.0,+,32,45822.5594,2,1,-1.0,0.0,-1.0,1.0,45822.50312896037,0.05627103962615365,e
1326,44.0,-,3,46590.7294,2,2,-1.0,0.0,-1.0,1.0,46590.79628554439,-0.06688554439460859,f
1327,44.0,+,33,46590.9394,2,2,-1.0,0.0,-1.0,1.0,46590.95446157136,-0.0150615713573643,e
1328,44.0,-,4,47346.3194,2,3,-1.0,0.0,-1.0,1.0,47346.37605370557,-0.05665370557107963,f
1329,44.0,+,34,47346.5394,2,3,-1.0,0.0,-1.0,1.0,47346.53182092234,0.00757907766092103,e
1330,44.0,-,5,48088.7094,2,4,-1.0,0.0,-1.0,1.0,48088.72085236835,-0.011452368351456244,f
1331,44.0,+,35,48089.0294,2,4,-1.0,0.0,-1.0,1.0,48088.874145058646,0.1552549413536326,e
1332,44.0,-,6,48817.5394,2,5,-1.0,0.0,-1.0,1.0,48817.51496337392,0.02443662608129671,f
1333,44.0,+,36,48817.7794,2,5,-1.0,0.0,-1.0,1.0,48817.665712678696,0.11368732130358694,e
1334,44.0,-,7,49532.3894,2,6,-1.0,0.0,-1.0,1.0,49532.511923530845,-0.12252353084477363,f
1335,44.0,+,37,49532.6894,2,6,-1.0,0.0,-1.0,1.0,49532.66006475693,0.02933524307445623,e
1336,45.0,+,1,45090.8194,2,0,-1.0,0.0,-1.0,1.0,45090.83260525093,-0.013205250928876922,f
1337,45.0,-,31,45090.9994,2,0,-1.0,0.0,-1.0,1.0,45091.00269211258,-0.0032921125821303576,e
1338,45.0,+,2,45871.3194,2,1,-1.0,0.0,-1.0,1.0,45871.29185215877,0.027547841229534242,f
1339,45.0,-,32,45871.4994,2,1,-1.0,0.0,-1.0,1.0,45871.45950921042,0.0398907895796583,e
1340,45.0,+,3,46639.1994,2,2,-1.0,0.0,-1.0,1.0,46639.24671134218,-0.047311342183093075,f
1341,45.0,-,33,46639.3794,2,2,-1.0,0.0,-1.0,1.0,46639.4119062924,-0.03250629240210401,e
1342,45.0,+,4,47394.2794,2,3,-1.0,0.0,-1.0,1.0,47394.31954771161,-0.04014771161018871,f
1343,45.0,-,34,47394.4594,2,3,-1.0,0.0,-1.0,1.0,47394.482224309046,-0.022824309045972768,e
1344,45.0,+,5,48136.1494,2,4,-1.0,0.0,-1.0,1.0,48136.14760798134,0.001792018665582873,f
1345,45.0,-,35,48136.3994,2,4,-1.0,0.0,-1.0,1.0,48136.30769746037,0.09170253963384312,e
1346,45.0,+,6,48864.4594,2,5,-1.0,0.0,-1.0,1.0,48864.41451490803,0.04488509197108215,f
1347,45.0,-,36,48864.6394,2,5,-1.0,0.0,-1.0,1.0,48864.57194533961,0.06745466039137682,e
1348,45.0,+,7,49578.7594,2,6,-1.0,0.0,-1.0,1.0,49578.87404572704,-0.1146457270369865,f
1349,45.0,-,37,49579.0194,2,6,-1.0,0.0,-1.0,1.0,49579.02874964699,-0.009349646992632188,e
1350,46.0,-,1,45141.3194,2,0,-1.0,0.0,-1.0,1.0,45141.35625230014,-0.03685230013797991,f
1351,46.0,+,31,45141.5594,2,0,-1.0,0.0,-1.0,1.0,45141.53371554272,0.02568445727956714,e
1352,46.0,-,2,45921.3094,2,1,-1.0,0.0,-1.0,1.0,45921.31074045954,-0.001340459544735495,f
1353,46.0,+,32,45921.5394,2,1,-1.0,0.0,-1.0,1.0,45921.485666402565,0.05373359743680339,e
1354,46.0,-,3,46688.6894,2,2,-1.0,0.0,-1.0,1.0,46688.755500297084,-0.06610029708099319,f
1355,46.0,+,33,46688.9194,2,2,-1.0,0.0,-1.0,1.0,46688.927854857815,-0.008454857816104777,e
1356,46.0,-,4,47443.2394,2,3,-1.0,0.0,-1.0,1.0,47443.309919193685,-0.07051919368677773,f
1357,46.0,+,34,47443.4894,2,3,-1.0,0.0,-1.0,1.0,47443.47964341293,0.009756587067386135,e
1358,46.0,-,5,48184.5894,2,4,-1.0,0.0,-1.0,1.0,48184.60951387073,-0.020113870734348893,f
1359,46.0,+,35,48184.8694,2,4,-1.0,0.0,-1.0,1.0,48184.77653585984,0.09286414016241906,e
1360,46.0,-,6,48912.3594,2,5,-1.0,0.0,-1.0,1.0,48912.33724570486,0.022154295140353497,f
1361,46.0,+,36,48912.5894,2,5,-1.0,0.0,-1.0,1.0,48912.50149040147,0.08790959852922242,e
1362,46.0,-,7,49626.0894,2,6,-1.0,0.0,-1.0,1.0,49626.24715067975,-0.1577506797548267,f
1363,46.0,+,37,49626.4694,2,6,-1.0,0.0,-1.0,1.0,49626.408547804494,0.060852195507322904,e
1364,47.0,+,1,45192.9394,2,0,-1.0,0.0,-1.0,1.0,45192.95945461318,-0.020054613174579572,f
1365,47.0,-,31,45193.1494,2,0,-1.0,0.0,-1.0,1.0,45193.1444385902,0.00496140980249038,e
1366,47.0,+,2,45972.4294,2,1,-1.0,0.0,-1.0,1.0,45972.39806303069,0.031336969310359564,f
1367,47.0,-,32,45972.6194,2,1,-1.0,0.0,-1.0,1.0,45972.58039992265,0.03900007735501276,e
1368,47.0,+,3,46739.2694,2,2,-1.0,0.0,-1.0,1.0,46739.321439600775,-0.05203960077778902,f
1369,47.0,-,33,46739.4594,2,2,-1.0,0.0,-1.0,1.0,46739.50109346056,-0.04169346056005452,e
1370,47.0,+,4,47493.2794,2,3,-1.0,0.0,-1.0,1.0,47493.345939629704,-0.06653962970449356,f
1371,47.0,-,34,47493.4894,2,3,-1.0,0.0,-1.0,1.0,47493.52284871135,-0.03344871135050198,e
1372,47.0,+,5,48234.1194,2,4,-1.0,0.0,-1.0,1.0,48234.105324158765,0.014075841238081921,f
1373,47.0,-,35,48234.3494,2,4,-1.0,0.0,-1.0,1.0,48234.27941337628,0.06998662371915998,e
1374,47.0,+,6,48961.3194,2,5,-1.0,0.0,-1.0,1.0,48961.28189181873,0.03750818126718514,f
1375,47.0,-,36,48961.5094,2,5,-1.0,0.0,-1.0,1.0,48961.45308291497,0.056317085029149894,e
1376,48.0,-,1,45245.5994,2,0,-1.0,0.0,-1.0,1.0,45245.64099615057,-0.041596150571422186,f
1377,48.0,+,31,45245.8494,2,0,-1.0,0.0,-1.0,1.0,45245.8336441943,0.01575580569624435,e
1378,48.0,-,2,46024.5594,2,1,-1.0,0.0,-1.0,1.0,46024.55259368216,0.006806317840528209,f
1379,48.0,+,32,46024.7894,2,1,-1.0,0.0,-1.0,1.0,46024.74248256155,0.04691743844887242,e
1380,48.0,-,3,46790.8794,2,2,-1.0,0.0,-1.0,1.0,46790.943289476985,-0.06388947698724223,f
1381,48.0,+,33,46791.0894,2,2,-1.0,0.0,-1.0,1.0,46791.13038130473,-0.04098130472993944,e
1382,48.0,-,4,47544.3494,2,3,-1.0,0.0,-1.0,1.0,47544.426353058516,-0.0769530585166649,f
1383,48.0,+,34,47544.5794,2,3,-1.0,0.0,-1.0,1.0,47544.610583221736,-0.03118322173395427,e
1384,48.0,-,5,48284.5994,2,4,-1.0,0.0,-1.0,1.0,48284.633765014296,-0.03436501429678174,f
1385,48.0,+,35,48284.8794,2,4,-1.0,0.0,-1.0,1.0,48284.815055155064,0.06434484493365744,e
1386,48.0,-,6,49011.2594,2,5,-1.0,0.0,-1.0,1.0,49011.24716082609,0.012239173913258128,f
1387,48.0,+,36,49011.5194,2,5,-1.0,0.0,-1.0,1.0,49011.425429430274,0.0939705697237514,e
1388,48.0,-,7,49723.8694,2,6,-1.0,0.0,-1.0,1.0,49724.021152787966,-0.15175278796232305,f
1389,48.0,+,37,49724.2094,2,6,-1.0,0.0,-1.0,1.0,49724.19632381349,0.013076186507532839,e
1390,49.0,+,1,45299.3794,2,0,-1.0,0.0,-1.0,1.0,45299.39963454926,-0.020234549265296664,f
1391,49.0,-,31,45299.5994,2,0,-1.0,0.0,-1.0,1.0,45299.6000889501,-0.0006889501019031741,e
1392,49.0,+,2,46077.7894,2,1,-1.0,0.0,-1.0,1.0,46077.77307961402,0.01632038598472718,f
1393,49.0,-,32,46077.9994,2,1,-1.0,0.0,-1.0,1.0,46077.97066047996,0.028739520043018274,e
1394,49.0,+,3,46843.5594,2,2,-1.0,0.0,-1.0,1.0,46843.61978313934,-0.06038313933822792,f
1395,49.0,-,33,46843.7594,2,2,-1.0,0.0,-1.0,1.0,46843.814450563936,-0.055050563933036756,e
1396,49.0,+,4,47596.4694,2,3,-1.0,0.0,-1.0,1.0,47596.54987602925,-0.08047602924489183,f
1397,49.0,-,34,47596.6694,2,3,-1.0,0.0,-1.0,1.0,47596.74156245147,-0.07216245146992151,e
1398,49.0,+,5,48336.1694,2,4,-1.0,0.0,-1.0,1.0,48336.19353459399,-0.024134593993949238,f
1399,49.0,-,35,48336.4194,2,4,-1.0,0.0,-1.0,1.0,48336.38215830845,0.03724169154884294,e
1400,49.0,+,6,49062.2594,2,5,-1.0,0.0,-1.0,1.0,49062.23173175737,0.027668242633808404,f
1401,49.0,-,36,49062.4894,2,5,-1.0,0.0,-1.0,1.0,49062.41720793188,0.07219206811714685,e
1402,49.0,+,7,49774.2894,2,6,-1.0,0.0,-1.0,1.0,49774.41939937964,-0.1299993796419585,f
1403,49.0,-,37,49774.6294,2,6,-1.0,0.0,-1.0,1.0,49774.60164902768,0.02775097231642576,e
1404,50.0,-,1,45354.1794,2,0,-1.0,0.0,-1.0,1.0,45354.234101091366,-0.054701091365132015,f
1405,50.0,+,31,45354.4594,2,0,-1.0,0.0,-1.0,1.0,45354.44250307744,0.016896922563319094,e
1406,50.0,-,2,46132.0594,2,1,-1.0,0.0,-1.0,1.0,46132.058241381594,0.0011586184045881964,f
1407,50.0,+,32,46132.3094,2,1,-1.0,0.0,-1.0,1.0,46132.26365317286,0.04574682714155642,e
1408,50.0,-,3,46897.2694,2,2,-1.0,0.0,-1.0,1.0,46897.34962674793,-0.08022674793028273,f
1409,50.0,+,33,46897.5194,2,2,-1.0,0.0,-1.0,1.0,46897.55200633753,-0.03260633753234288,e
1410,50.0,-,4,47649.6194,2,3,-1.0,0.0,-1.0,1.0,47649.71519754992,-0.0957975499186432,f
1411,50.0,-,34,47649.8694,2,3,-1.0,0.0,-1.0,1.0,47649.71519754992,0.1542024500813568,f
1412,50.0,-,5,48388.7494,2,4,-1.0,0.0,-1.0,1.0,48388.783302980584,-0.0339029805836617,f
1413,50.0,+,35,48389.0194,2,4,-1.0,0.0,-1.0,1.0,48388.979391853245,0.04000814675237052,e
1414,50.0,-,6,49114.2494,2,5,-1.0,0.0,-1.0,1.0,49114.23425502819,0.015144971810514107,f
1415,50.0,+,36,49114.4894,2,5,-1.0,0.0,-1.0,1.0,49114.427067767414,0.06233223258459475,e
1416,50.0,-,7,49825.6694,2,6,-1.0,0.0,-1.0,1.0,49825.82332744876,-0.15392744875862263,f
1417,50.0,+,37,49826.0494,2,6,-1.0,0.0,-1.0,1.0,49826.01278208355,0.03661791645572521,e
1418,51.0,+,1,45410.1094,2,0,-1.0,0.0,-1.0,1.0,45410.14310067312,-0.033700673120620195,f
1419,51.0,-,31,45410.3494,2,0,-1.0,0.0,-1.0,1.0,45410.35959039003,-0.010190390028583352,e
1420,51.0,+,2,46187.4194,2,1,-1.0,0.0,-1.0,1.0,46187.40677285829,0.012627141710254364,f
1421,51.0,-,32,46187.6394,2,1,-1.0,0.0,-1.0,1.0,46187.62015343321,0.01924656679329928,e
1422,51.0,+,3,46952.0594,2,2,-1.0,0.0,-1.0,1.0,46952.13149936468,-0.0720993646827992,f
1423,51.0,-,33,46952.2594,2,2,-1.0,0.0,-1.0,1.0,46952.341726606464,-0.08232660646172008,e
1424,51.0,+,4,47703.8094,2,3,-1.0,0.0,-1.0,1.0,47703.92097903308,-0.11157903308048844,f
1425,51.0,-,34,47704.0794,2,3,-1.0,0.0,-1.0,1.0,47704.12797923241,-0.04857923241070239,e
1426,51.0,+,5,48442.3294,2,4,-1.0,0.0,-1.0,1.0,48442.401712120416,-0.07231212041369872,f
1427,51.0,-,35,48442.6394,2,4,-1.0,0.0,-1.0,1.0,48442.60539664992,0.03400335008336697,e
1428,51.0,+,6,49167.2694,2,5,-1.0,0.0,-1.0,1.0,49167.25335236739,0.016047632605477702,f
1429,51.0,-,36,49167.5094,2,5,-1.0,0.0,-1.0,1.0,49167.45362957735,0.055770422652130947,e
1430,51.0,+,7,49878.1094,2,6,-1.0,0.0,-1.0,1.0,49878.23153883938,-0.12213883938238723,f
1431,51.0,-,37,49878.4094,2,6,-1.0,0.0,-1.0,1.0,49878.428323735076,-0.018923735078715254,e
1432,52.0,-,1,45467.0894,2,0,-1.0,0.0,-1.0,1.0,45467.12531177261,-0.03591177261114353,f
1433,52.0,+,31,45467.3594,2,0,-1.0,0.0,-1.0,1.0,45467.35002826291,0.009371737090987153,e
1434,52.0,-,2,46243.7994,2,1,-1.0,0.0,-1.0,1.0,46243.81734119754,-0.017941197533218656,f
1435,52.0,+,32,46244.0494,2,1,-1.0,0.0,-1.0,1.0,46244.03882731382,0.010572686180239543,e
1436,52.0,-,3,47007.8794,2,2,-1.0,0.0,-1.0,1.0,47007.96405290796,-0.08465290796448244,f
1437,52.0,+,33,47008.0994,2,2,-1.0,0.0,-1.0,1.0,47008.18226218734,-0.08286218734428985,e
1438,52.0,-,4,47759.0694,2,3,-1.0,0.0,-1.0,1.0,47759.1658542412,-0.09645424119662493,f
1439,52.0,+,34,47759.3194,2,3,-1.0,0.0,-1.0,1.0,47759.38070977125,-0.06130977124848869,e
1440,52.0,-,5,48496.9994,2,4,-1.0,0.0,-1.0,1.0,48497.047375759124,-0.047975759123801254,f
1441,52.0,+,35,48491.2594,2,4,-1.0,0.0,-1.0,1.0,48497.25878533662,-5.999385336617706,e
1442,52.0,-,6,49221.2794,2,5,-1.0,0.0,-1.0,1.0,49221.28761674398,-0.008216743983211927,f
1443,52.0,+,36,49221.5594,2,5,-1.0,0.0,-1.0,1.0,49221.4954852207,0.06391477929719258,e
1444,52.0,-,7,49931.4694,2,6,-1.0,0.0,-1.0,1.0,49931.642606102585,-0.17320610258320812,f
1445,53.0,+,1,45525.1594,2,0,-1.0,0.0,-1.0,1.0,45525.17938641644,-0.01998641644604504,f
1446,53.0,-,31,45525.4094,2,0,-1.0,0.0,-1.0,1.0,45525.41246759947,-0.0030675994712510146,e
1447,53.0,+,2,46301.2594,2,1,-1.0,0.0,-1.0,1.0,46301.28858679447,-0.02918679446884198,f
