r_angstrom,bob_dimensionless
9.7575,-1.6785244554576565e-11
9.76325,-1.6726018772616007e-11
9.769,-1.6667036650430553e-11
9.77475,-1.6608297043165193e-11
9.7805,-1.6549798811780167e-11
9.786249999999999,-1.649154082323857e-11
9.792,-1.643352195088151e-11
9.79775,-1.6375741073490183e-11
9.8035,-1.6318197076223796e-11
9.80925,-1.626088884968164e-11
9.815,-1.6203815290653442e-11
9.82075,-1.6146975301556588e-11
9.8265,-1.609036779043614e-11
9.83225,-1.6033991671527586e-11
9.838,-1.5977845864506497e-11
9.84375,-1.5921929294300927e-11
9.849499999999999,-1.586624089240455e-11
9.85525,-1.5810779595000752e-11
9.861,-1.575554434446336e-11
9.86675,-1.570053408841869e-11
9.8725,-1.5645747779933125e-11
9.87825,-1.5591184377888325e-11
9.884,-1.5536842846418415e-11
9.88975,-1.5482722154722436e-11
9.8955,-1.542882127818986e-11
9.90125,-1.5375139196712288e-11
9.907,-1.5321674895808985e-11
9.912749999999999,-1.5268427366814486e-11
9.9185,-1.5215395605377855e-11
9.92425,-1.5162578613151007e-11
9.93,-1.510997539647558e-11
9.93575,-1.5057584967320875e-11
9.9415,-1.5005406342345924e-11
9.94725,-1.495343854346224e-11
9.953,-1.4901680597833823e-11
9.95875,-1.485013153750199e-11
9.9645,-1.4798790399572958e-11
9.97025,-1.4747656226217843e-11
9.975999999999999,-1.469672806448507e-11
9.98175,-1.464600496611279e-11
9.9875,-1.4595485988279224e-11
9.99325,-1.4545170192852327e-11
9.999,-1.449505664601459e-11
10.00475,-1.4445144419763764e-11
10.0105,-1.4395432589849374e-11
10.01625,-1.4345920237461029e-11
10.022,-1.4296606448478051e-11
10.02775,-1.4247490313094316e-11
10.0335,-1.4198570926568593e-11
10.03925,-1.414984738884938e-11
10.045,-1.4101318804199711e-11
10.050749999999999,-1.4052984281572351e-11
10.0565,-1.4004842934609782e-11
10.06225,-1.395689388164421e-11
10.068,-1.3909136245322385e-11
10.07375,-1.3861569152605602e-11
10.0795,-1.3814191735332466e-11
10.08525,-1.3767003129656128e-11
10.091,-1.3720002476044284e-11
10.09675,-1.3673188919279173e-11
10.1025,-1.3626561609020346e-11
10.10825,-1.3580119698679131e-11
10.113999999999999,-1.353386234616899e-11
10.11975,-1.348778871390552e-11
10.1255,-1.3441897968431269e-11
10.13125,-1.3396189280603336e-11
10.137,-1.3350661825405769e-11
10.14275,-1.3305314781949578e-11
10.1485,-1.3260147333847902e-11
10.15425,-1.3215158668465658e-11
10.16,-1.3170347977857487e-11
10.16575,-1.3125714457454631e-11
10.1715,-1.3081257307190463e-11
10.177249999999999,-1.3036975731312901e-11
10.183,-1.2992868937634052e-11
10.18875,-1.294893613809298e-11
10.1945,-1.2905176548943293e-11
10.20025,-1.2861589389815198e-11
10.206,-1.2818173885028624e-11
10.21175,-1.2774929262092513e-11
10.2175,-1.273185475301794e-11
10.22325,-1.2688949593380167e-11
10.229,-1.2646213022693826e-11
10.23475,-1.2603644284412913e-11
10.240499999999999,-1.2561242625368025e-11
10.24625,-1.2519007296891893e-11
10.252,-1.2476937553506258e-11
10.25775,-1.2435032653859818e-11
10.2635,-1.2393291860165457e-11
10.26925,-1.2351714438200253e-11
10.275,-1.2310299657680647e-11
10.28075,-1.226904679188727e-11
10.2865,-1.2227955118040118e-11
10.29225,-1.2187023916360613e-11
10.298,-1.2146252471197128e-11
10.303749999999999,-1.2105640070274642e-11
10.3095,-1.2065186005069905e-11
10.31525,-1.2024889570248683e-11
10.321,-1.1984750064603698e-11
10.32675,-1.19447667897415e-11
10.3325,-1.1904939051395601e-11
10.33825,-1.1865266158300933e-11
10.344,-1.1825747422944202e-11
10.34975,-1.1786382160813542e-11
10.3555,-1.1747169691524041e-11
10.36125,-1.1708109337317029e-11
10.366999999999999,-1.1669200424560794e-11
10.37275,-1.1630442282249868e-11
10.378499999999999,-1.159183424313056e-11
10.38425,-1.1553375643513371e-11
10.39,-1.1515065822335042e-11
10.39575,-1.1476904122284095e-11
10.4015,-1.1438889889238062e-11
10.40725,-1.1401022472263485e-11
10.413,-1.136330122380351e-11
10.41875,-1.13257254993027e-11
10.4245,-1.1288294657582223e-11
10.43025,-1.1251008060464667e-11
10.436,-1.1213865073149219e-11
10.441749999999999,-1.11768650636489e-11
10.4475,-1.1140007403540924e-11
10.45325,-1.1103291467216329e-11
10.459,-1.1066716632067585e-11
10.46475,-1.103028227886376e-11
10.4705,-1.0993987791187748e-11
10.47625,-1.0957832555811465e-11
10.482,-1.0921815962508242e-11
10.48775,-1.0885937403865243e-11
10.4935,-1.0850196275846239e-11
10.49925,-1.0814591977041238e-11
10.504999999999999,-1.0779123909041674e-11
10.51075,-1.0743791476440403e-11
10.5165,-1.0708594087019291e-11
10.52225,-1.067353115118645e-11
10.528,-1.0638602081976234e-11
10.53375,-1.06038062957996e-11
10.5395,-1.0569143211881338e-11
10.54525,-1.0534612251884892e-11
10.551,-1.0500212840662717e-11
10.55675,-1.0465944405881104e-11
10.5625,-1.0431806377832584e-11
10.568249999999999,-1.0397798189623528e-11
10.574,-1.0363919277361722e-11
10.57975,-1.0330169079406022e-11
10.5855,-1.0296547037679477e-11
10.59125,-1.026305259579343e-11
10.597,-1.0229685201111003e-11
10.60275,-1.0196444302871209e-11
10.6085,-1.0163329353314482e-11
10.61425,-1.0130339807495089e-11
10.62,-1.0097475122718364e-11
10.62575,-1.0064734759666245e-11
10.631499999999999,-1.0032118180708962e-11
10.63725,-9.999624851405762e-12
10.643,-9.967254239754546e-12
10.64875,-9.935005816567049e-12
10.6545,-9.902879054718483e-12
10.66025,-9.870873430273073e-12
10.666,-9.838988421170928e-12
10.67175,-9.807223508541176e-12
10.6775,-9.775578175388827e-12
10.68325,-9.744051907532725e-12
10.689,-9.712644193605554e-12
10.694749999999999,-9.68135452392829e-12
10.7005,-9.650182392198514e-12
10.70625,-9.619127293614516e-12
10.712,-9.588188726751186e-12
10.71775,-9.557366191684126e-12
10.7235,-9.52665919167795e-12
10.72925,-9.49606723187316e-12
10.735,-9.465589820224089e-12
10.74075,-9.435226466560963e-12
10.7465,-9.40497668334025e-12
10.75225,-9.374839985457074e-12
10.758,-9.344815889870039e-12
10.76375,-9.314903916163988e-12
10.769499999999999,-9.285103585987249e-12
10.77525,-9.2554144234268e-12
10.781,-9.225835954820688e-12
10.78675,-9.196367708570439e-12
10.7925,-9.167009215703818e-12
10.79825,-9.137760009312077e-12
10.804,-9.108619624362349e-12
10.80975,-9.07958759882319e-12
10.8155,-9.050663472351463e-12
10.82125,-9.021846786667501e-12
10.827,-8.993137086117883e-12
10.832749999999999,-8.96453391692508e-12
10.8385,-8.936036827562629e-12
10.84425,-8.907645368567542e-12
10.85,-8.87935909291549e-12
10.85575,-8.851177555458029e-12
10.8615,-8.823100312922608e-12
10.86725,-8.795126924850508e-12
10.873,-8.767256952096131e-12
10.87875,-8.739489958140124e-12
10.8845,-8.711825508151435e-12
10.89025,-8.684263169925257e-12
10.895999999999999,-8.656802512569903e-12
10.90175,-8.629443107819931e-12
10.9075,-8.60218452928579e-12
10.91325,-8.575026352266227e-12
10.919,-8.547968154686234e-12
10.92475,-8.521009515783926e-12
10.9305,-8.49415001742366e-12
10.93625,-8.467389242970509e-12
10.942,-8.440726778040607e-12
10.94775,-8.41416221012598e-12
10.9535,-8.387695128594544e-12
10.959249999999999,-8.3613251246901e-12
10.965,-8.335051791719932e-12
10.97075,-8.308874725054798e-12
10.9765,-8.282793521753758e-12
10.98225,-8.256807780564168e-12
10.988,-8.230917102672047e-12
10.99375,-8.20512109076412e-12
10.9995,-8.179419349402997e-12
11.00525,-8.153811485027188e-12
11.011,-8.128297105951083e-12
11.01675,-8.102875822552552e-12
11.022499999999999,-8.077547246710177e-12
11.02825,-8.05231099217843e-12
11.034,-8.027166674587669e-12
11.03975,-8.002113911444143e-12
11.0455,-7.977152321942399e-12
11.05125,-7.952281526965288e-12
11.057,-7.927501149271545e-12
11.06275,-7.902810813683387e-12
11.0685,-7.87821014614856e-12
11.07425,-7.853698774865883e-12
11.08,-7.82927632953488e-12
11.085749999999999,-7.804942441543377e-12
11.0915,-7.780696744155091e-12
11.097249999999999,-7.756538872509626e-12
11.103,-7.732468462872118e-12
11.10875,-7.708485153758773e-12
11.1145,-7.684588585186506e-12
11.12025,-7.660778398485356e-12
11.126,-7.637054237424014e-12
11.13175,-7.613415746709118e-12
11.1375,-7.589862572923197e-12
11.14325,-7.566394364524665e-12
11.149,-7.543010771097471e-12
11.15475,-7.51971144466422e-12
11.160499999999999,-7.496496037810282e-12
11.16625,-7.473364205559686e-12
11.172,-7.45031560424958e-12
11.17775,-7.427349891717824e-12
11.1835,-7.40446672749058e-12
11.18925,-7.381665772782307e-12
11.195,-7.358946689932997e-12
11.20075,-7.336309143346125e-12
11.2065,-7.313752798738281e-12
11.21225,-7.291277323326773e-12
11.218,-7.2688823860172054e-12
11.223749999999999,-7.246567657028304e-12
11.2295,-7.2243328084546855e-12
11.23525,-7.2021775135165e-12
11.241,-7.180101446934607e-12
11.24675,-7.158104285305757e-12
11.2525,-7.136185706539821e-12
11.25825,-7.114345389672205e-12
11.264,-7.092583015801791e-12
11.26975,-7.070898266965406e-12
11.2755,-7.049290826888179e-12
11.28125,-7.027760380983536e-12
11.286999999999999,-7.00630661560285e-12
11.29275,-6.984929218973382e-12
11.2985,-6.9636278804479245e-12
11.30425,-6.942402291067573e-12
11.31,-6.921252142998955e-12
11.31575,-6.900177130284587e-12
11.3215,-6.8791769475297516e-12
11.32725,-6.85825129140321e-12
11.333,-6.8373998598868454e-12
11.33875,-6.816622352088076e-12
11.3445,-6.795918468802615e-12
11.350249999999999,-6.7752879119517165e-12
11.356,-6.754730384957339e-12
11.36175,-6.734245592554566e-12
11.3675,-6.713833240604015e-12
11.37325,-6.693493036467013e-12
11.379,-6.673224689193188e-12
11.38475,-6.653027908582525e-12
11.3905,-6.632902405935717e-12
11.39625,-6.6128478938665814e-12
11.402,-6.592864086677235e-12
11.40775,-6.572950699232561e-12
11.413499999999999,-6.553107448273332e-12
11.41925,-6.533334051478266e-12
11.424999999999999,-6.513630228214378e-12
11.43075,-6.493995698599043e-12
11.4365,-6.474430184437932e-12
11.44225,-6.4549334084746615e-12
11.448,-6.435505094953561e-12
11.45375,-6.41614496943208e-12
11.4595,-6.396852758218025e-12
11.46525,-6.377628189307502e-12
11.471,-6.3584709916345616e-12
11.47675,-6.339380895821553e-12
11.4825,-6.320357633241185e-12
11.488249999999999,-6.301400936766872e-12
11.494,-6.282510540022389e-12
11.49975,-6.2636861781322185e-12
11.5055,-6.244927587909145e-12
11.51125,-6.226234506165952e-12
11.517,-6.2076066721540796e-12
11.52275,-6.189043825500145e-12
11.5285,-6.170545707143888e-12
11.53425,-6.152112059525758e-12
11.54,-6.133742625648975e-12
11.54575,-6.115437150205054e-12
11.551499999999999,-6.09719537863587e-12
11.55725,-6.079017057884006e-12
11.563,-6.06090193582999e-12
11.56875,-6.042849761479885e-12
11.5745,-6.024860284965286e-12
11.58025,-6.0069332575433225e-12
11.586,-5.989068431409067e-12
11.59175,-5.971265560258302e-12
11.5975,-5.95352439872476e-12
11.60325,-5.935844702192522e-12
11.609,-5.918226227546385e-12
11.614749999999999,-5.9006687326090885e-12
11.6205,-5.883171976516495e-12
11.62625,-5.865735718779643e-12
11.632,-5.848359720973053e-12
11.63775,-5.83104374485883e-12
11.6435,-5.813787553512203e-12
11.64925,-5.796590911509111e-12
11.655,-5.779453583800674e-12
11.66075,-5.762375337026309e-12
11.6665,-5.74535593820061e-12
11.67225,-5.728395155651297e-12
11.677999999999999,-5.7114927592067984e-12
11.68375,-5.694648518883132e-12
11.6895,-5.677862206197027e-12
11.69525,-5.661133593603157e-12
11.701,-5.6444624544941395e-12
11.70675,-5.627848563575715e-12
11.7125,-5.611291695928802e-12
11.71825,-5.594791628135029e-12
11.724,-5.578348137713969e-12
11.72975,-5.561961002935553e-12
11.7355,-5.5456300031952425e-12
11.741249999999999,-5.529354918826444e-12
11.747,-5.513135531288099e-12
11.75275,-5.496971622601913e-12
11.7585,-5.480862976102717e-12
11.76425,-5.464809376063284e-12
11.77,-5.448810607506743e-12
11.77575,-5.432866456394168e-12
11.7815,-5.416976709999755e-12
11.78725,-5.401141156160467e-12
11.793,-5.3853595838388e-12
11.79875,-5.369631782560016e-12
11.804499999999999,-5.353957543162501e-12
11.81025,-5.338336657610173e-12
11.815999999999999,-5.32276891786695e-12
11.82175,-5.307254117960228e-12
11.8275,-5.291792051729815e-12
11.83325,-5.276382514891406e-12
11.839,-5.261025303160699e-12
11.84475,-5.245720213941688e-12
11.8505,-5.230467045013549e-12
11.85625,-5.2152655950933994e-12
11.862,-5.200115664023891e-12
11.86775,-5.1850170522104435e-12
11.8735,-5.169969561184006e-12
11.879249999999999,-5.1549729932258895e-12
11.885,-5.140027151367754e-12
11.89075,-5.125131839766798e-12
11.8965,-5.110286863142982e-12
11.90225,-5.095492027341805e-12
11.908,-5.080747138771528e-12
11.91375,-5.0660520047783604e-12
11.9195,-5.051406433646453e-12
11.92525,-5.036810234597903e-12
11.931,-5.022263217229983e-12
11.93675,-5.007765192453091e-12
11.942499999999999,-4.9933159715528e-12
11.94825,-4.978915367127808e-12
11.954,-4.964563192151988e-12
11.95975,-4.95025926053716e-12
11.9655,-4.9360033873206746e-12
11.97125,-4.9217953877274735e-12
11.977,-4.907635078295621e-12
11.98275,-4.893522276313534e-12
11.9885,-4.879456799257221e-12
11.99425,-4.86543846629099e-12
12.0,-4.851467096579149e-12
